# started on Tue Feb 13 10:54:40 2024

0.224195959,167,,cpu_core/fp_arith_inst_retired.scalar_double:u/,10041053,100.00,,
0.234268405,41637,,cpu_core/mem_load_retired.l2_miss:u/,10051415,100.00,,
0.234268405,1853,,cpu_core/mem_load_retired.l3_miss:u/,10051415,100.00,,
0.234268405,418086,,cpu_core/br_misp_retired.all_branches:u/,10051415,100.00,,
0.234268405,635,,cpu_core/fp_arith_inst_retired.scalar_double:u/,10051415,100.00,,
0.244337377,44463,,cpu_core/mem_load_retired.l2_miss:u/,10051685,100.00,,
0.244337377,3582,,cpu_core/mem_load_retired.l3_miss:u/,10051685,100.00,,
0.244337377,314258,,cpu_core/br_misp_retired.all_branches:u/,10051685,100.00,,
0.244337377,558,,cpu_core/fp_arith_inst_retired.scalar_double:u/,10051685,100.00,,
0.254406348,41291,,cpu_core/mem_load_retired.l2_miss:u/,10040110,100.00,,
0.254406348,2323,,cpu_core/mem_load_retired.l3_miss:u/,10040110,100.00,,
0.254406348,271164,,cpu_core/br_misp_retired.all_branches:u/,10040110,100.00,,
0.254406348,574,,cpu_core/fp_arith_inst_retired.scalar_double:u/,10040110,100.00,,
0.264475950,47105,,cpu_core/mem_load_retired.l2_miss:u/,10051670,100.00,,
0.264475950,1241,,cpu_core/mem_load_retired.l3_miss:u/,10051670,100.00,,
0.264475950,381147,,cpu_core/br_misp_retired.all_branches:u/,10051670,100.00,,
0.264475950,582,,cpu_core/fp_arith_inst_retired.scalar_double:u/,10051670,100.00,,
0.274544701,51571,,cpu_core/mem_load_retired.l2_miss:u/,10051467,100.00,,
0.274544701,4461,,cpu_core/mem_load_retired.l3_miss:u/,10051467,100.00,,
0.274544701,333038,,cpu_core/br_misp_retired.all_branches:u/,10051467,100.00,,
0.274544701,170,,cpu_core/fp_arith_inst_retired.scalar_double:u/,10051467,100.00,,
0.284619466,26864,,cpu_core/mem_load_retired.l2_miss:u/,10051903,100.00,,
0.284619466,1923,,cpu_core/mem_load_retired.l3_miss:u/,10051903,100.00,,
0.284619466,205712,,cpu_core/br_misp_retired.all_branches:u/,10051903,100.00,,
0.284619466,11,,cpu_core/fp_arith_inst_retired.scalar_double:u/,10051903,100.00,,
0.294688996,70332,,cpu_core/mem_load_retired.l2_miss:u/,10051262,100.00,,
0.294688996,3425,,cpu_core/mem_load_retired.l3_miss:u/,10051262,100.00,,
0.294688996,292505,,cpu_core/br_misp_retired.all_branches:u/,10051262,100.00,,
0.294688996,1,,cpu_core/fp_arith_inst_retired.scalar_double:u/,10051262,100.00,,
0.304763206,54795,,cpu_core/mem_load_retired.l2_miss:u/,10051810,100.00,,
0.304763206,6067,,cpu_core/mem_load_retired.l3_miss:u/,10051810,100.00,,
0.304763206,119736,,cpu_core/br_misp_retired.all_branches:u/,10051810,100.00,,
0.304763206,31,,cpu_core/fp_arith_inst_retired.scalar_double:u/,10051810,100.00,,
0.314833228,4962,,cpu_core/mem_load_retired.l2_miss:u/,10037386,100.00,,
0.314833228,770,,cpu_core/mem_load_retired.l3_miss:u/,10037386,100.00,,
0.314833228,367269,,cpu_core/br_misp_retired.all_branches:u/,10037386,100.00,,
0.314833228,285,,cpu_core/fp_arith_inst_retired.scalar_double:u/,10037386,100.00,,
0.324905127,4059,,cpu_core/mem_load_retired.l2_miss:u/,10051676,100.00,,
0.324905127,105,,cpu_core/mem_load_retired.l3_miss:u/,10051676,100.00,,
0.324905127,447146,,cpu_core/br_misp_retired.all_branches:u/,10051676,100.00,,
0.324905127,49,,cpu_core/fp_arith_inst_retired.scalar_double:u/,10051676,100.00,,
0.334973747,8137,,cpu_core/mem_load_retired.l2_miss:u/,10032652,100.00,,
0.334973747,157,,cpu_core/mem_load_retired.l3_miss:u/,10032652,100.00,,
0.334973747,481891,,cpu_core/br_misp_retired.all_branches:u/,10032652,100.00,,
0.334973747,407,,cpu_core/fp_arith_inst_retired.scalar_double:u/,10032652,100.00,,
0.345043437,10002,,cpu_core/mem_load_retired.l2_miss:u/,10051814,100.00,,
0.345043437,302,,cpu_core/mem_load_retired.l3_miss:u/,10051814,100.00,,
0.345043437,491421,,cpu_core/br_misp_retired.all_branches:u/,10051814,100.00,,
0.345043437,313,,cpu_core/fp_arith_inst_retired.scalar_double:u/,10051814,100.00,,
0.355113465,12070,,cpu_core/mem_load_retired.l2_miss:u/,10051718,100.00,,
0.355113465,235,,cpu_core/mem_load_retired.l3_miss:u/,10051718,100.00,,
0.355113465,447885,,cpu_core/br_misp_retired.all_branches:u/,10051718,100.00,,
0.355113465,81,,cpu_core/fp_arith_inst_retired.scalar_double:u/,10051718,100.00,,
0.365182532,12868,,cpu_core/mem_load_retired.l2_miss:u/,10051469,100.00,,
0.365182532,405,,cpu_core/mem_load_retired.l3_miss:u/,10051469,100.00,,
0.365182532,302862,,cpu_core/br_misp_retired.all_branches:u/,10051469,100.00,,
0.365182532,64,,cpu_core/fp_arith_inst_retired.scalar_double:u/,10051469,100.00,,
0.375250265,24086,,cpu_core/mem_load_retired.l2_miss:u/,10046305,100.00,,
0.375250265,111,,cpu_core/mem_load_retired.l3_miss:u/,10046305,100.00,,
0.375250265,148661,,cpu_core/br_misp_retired.all_branches:u/,10046305,100.00,,
0.375250265,0,,cpu_core/fp_arith_inst_retired.scalar_double:u/,10046305,100.00,,
0.385315088,38651,,cpu_core/mem_load_retired.l2_miss:u/,10050804,100.00,,
0.385315088,483,,cpu_core/mem_load_retired.l3_miss:u/,10050804,100.00,,
0.385315088,142269,,cpu_core/br_misp_retired.all_branches:u/,10050804,100.00,,
0.385315088,0,,cpu_core/fp_arith_inst_retired.scalar_double:u/,10050804,100.00,,
0.395377514,37742,,cpu_core/mem_load_retired.l2_miss:u/,10050609,100.00,,
0.395377514,560,,cpu_core/mem_load_retired.l3_miss:u/,10050609,100.00,,
0.395377514,145764,,cpu_core/br_misp_retired.all_branches:u/,10050609,100.00,,
0.395377514,0,,cpu_core/fp_arith_inst_retired.scalar_double:u/,10050609,100.00,,
0.405440280,16821,,cpu_core/mem_load_retired.l2_miss:u/,10050746,100.00,,
0.405440280,566,,cpu_core/mem_load_retired.l3_miss:u/,10050746,100.00,,
0.405440280,107678,,cpu_core/br_misp_retired.all_branches:u/,10050746,100.00,,
0.405440280,0,,cpu_core/fp_arith_inst_retired.scalar_double:u/,10050746,100.00,,
0.415509862,178146,,cpu_core/mem_load_retired.l2_miss:u/,10051269,100.00,,
0.415509862,13496,,cpu_core/mem_load_retired.l3_miss:u/,10051269,100.00,,
0.415509862,147293,,cpu_core/br_misp_retired.all_branches:u/,10051269,100.00,,
0.415509862,11,,cpu_core/fp_arith_inst_retired.scalar_double:u/,10051269,100.00,,
0.425577181,235417,,cpu_core/mem_load_retired.l2_miss:u/,10051213,100.00,,
0.425577181,11908,,cpu_core/mem_load_retired.l3_miss:u/,10051213,100.00,,
0.425577181,153722,,cpu_core/br_misp_retired.all_branches:u/,10051213,100.00,,
0.425577181,0,,cpu_core/fp_arith_inst_retired.scalar_double:u/,10051213,100.00,,
0.435647997,206613,,cpu_core/mem_load_retired.l2_miss:u/,10050137,100.00,,
0.435647997,14438,,cpu_core/mem_load_retired.l3_miss:u/,10050137,100.00,,
0.435647997,203128,,cpu_core/br_misp_retired.all_branches:u/,10050137,100.00,,
0.435647997,9,,cpu_core/fp_arith_inst_retired.scalar_double:u/,10050137,100.00,,
0.445720801,5782,,cpu_core/mem_load_retired.l2_miss:u/,9995138,100.00,,
0.445720801,1644,,cpu_core/mem_load_retired.l3_miss:u/,9995138,100.00,,
0.445720801,215822,,cpu_core/br_misp_retired.all_branches:u/,9995138,100.00,,
0.445720801,23,,cpu_core/fp_arith_inst_retired.scalar_double:u/,9995138,100.00,,
0.455795046,6189,,cpu_core/mem_load_retired.l2_miss:u/,9956930,100.00,,
0.455795046,182,,cpu_core/mem_load_retired.l3_miss:u/,9956930,100.00,,
0.455795046,250856,,cpu_core/br_misp_retired.all_branches:u/,9956930,100.00,,
0.455795046,8,,cpu_core/fp_arith_inst_retired.scalar_double:u/,9956930,100.00,,
0.465865816,16099,,cpu_core/mem_load_retired.l2_miss:u/,9958108,100.00,,
0.465865816,5767,,cpu_core/mem_load_retired.l3_miss:u/,9958108,100.00,,
0.465865816,393849,,cpu_core/br_misp_retired.all_branches:u/,9958108,100.00,,
0.465865816,96,,cpu_core/fp_arith_inst_retired.scalar_double:u/,9958108,100.00,,
0.475937083,11215,,cpu_core/mem_load_retired.l2_miss:u/,9960598,100.00,,
0.475937083,2065,,cpu_core/mem_load_retired.l3_miss:u/,9960598,100.00,,
0.475937083,402254,,cpu_core/br_misp_retired.all_branches:u/,9960598,100.00,,
0.475937083,78,,cpu_core/fp_arith_inst_retired.scalar_double:u/,9960598,100.00,,
0.486006110,8772,,cpu_core/mem_load_retired.l2_miss:u/,9946798,100.00,,
0.486006110,1870,,cpu_core/mem_load_retired.l3_miss:u/,9946798,100.00,,
0.486006110,424208,,cpu_core/br_misp_retired.all_branches:u/,9946798,100.00,,
0.486006110,146,,cpu_core/fp_arith_inst_retired.scalar_double:u/,9946798,100.00,,
0.496075045,12911,,cpu_core/mem_load_retired.l2_miss:u/,10051603,100.00,,
0.496075045,3550,,cpu_core/mem_load_retired.l3_miss:u/,10051603,100.00,,
0.496075045,416998,,cpu_core/br_misp_retired.all_branches:u/,10051603,100.00,,
0.496075045,525,,cpu_core/fp_arith_inst_retired.scalar_double:u/,10051603,100.00,,
0.506144962,14819,,cpu_core/mem_load_retired.l2_miss:u/,10051074,100.00,,
0.506144962,1079,,cpu_core/mem_load_retired.l3_miss:u/,10051074,100.00,,
0.506144962,447470,,cpu_core/br_misp_retired.all_branches:u/,10051074,100.00,,
0.506144962,26,,cpu_core/fp_arith_inst_retired.scalar_double:u/,10051074,100.00,,
0.516214440,19933,,cpu_core/mem_load_retired.l2_miss:u/,10051841,100.00,,
0.516214440,2384,,cpu_core/mem_load_retired.l3_miss:u/,10051841,100.00,,
0.516214440,507386,,cpu_core/br_misp_retired.all_branches:u/,10051841,100.00,,
0.516214440,118,,cpu_core/fp_arith_inst_retired.scalar_double:u/,10051841,100.00,,
0.526285943,19371,,cpu_core/mem_load_retired.l2_miss:u/,10036577,100.00,,
0.526285943,4151,,cpu_core/mem_load_retired.l3_miss:u/,10036577,100.00,,
0.526285943,339211,,cpu_core/br_misp_retired.all_branches:u/,10036577,100.00,,
0.526285943,100,,cpu_core/fp_arith_inst_retired.scalar_double:u/,10036577,100.00,,
0.536359480,32780,,cpu_core/mem_load_retired.l2_miss:u/,10051922,100.00,,
0.536359480,2859,,cpu_core/mem_load_retired.l3_miss:u/,10051922,100.00,,
0.536359480,396466,,cpu_core/br_misp_retired.all_branches:u/,10051922,100.00,,
0.536359480,513,,cpu_core/fp_arith_inst_retired.scalar_double:u/,10051922,100.00,,
0.546428333,49991,,cpu_core/mem_load_retired.l2_miss:u/,10045702,100.00,,
0.546428333,3547,,cpu_core/mem_load_retired.l3_miss:u/,10045702,100.00,,
0.546428333,348092,,cpu_core/br_misp_retired.all_branches:u/,10045702,100.00,,
0.546428333,510,,cpu_core/fp_arith_inst_retired.scalar_double:u/,10045702,100.00,,
0.556501967,40301,,cpu_core/mem_load_retired.l2_miss:u/,10051607,100.00,,
0.556501967,1820,,cpu_core/mem_load_retired.l3_miss:u/,10051607,100.00,,
0.556501967,250281,,cpu_core/br_misp_retired.all_branches:u/,10051607,100.00,,
0.556501967,664,,cpu_core/fp_arith_inst_retired.scalar_double:u/,10051607,100.00,,
0.566571387,43246,,cpu_core/mem_load_retired.l2_miss:u/,10051503,100.00,,
0.566571387,1408,,cpu_core/mem_load_retired.l3_miss:u/,10051503,100.00,,
0.566571387,385361,,cpu_core/br_misp_retired.all_branches:u/,10051503,100.00,,
0.566571387,548,,cpu_core/fp_arith_inst_retired.scalar_double:u/,10051503,100.00,,
0.576641362,54353,,cpu_core/mem_load_retired.l2_miss:u/,10052014,100.00,,
0.576641362,4509,,cpu_core/mem_load_retired.l3_miss:u/,10052014,100.00,,
0.576641362,331441,,cpu_core/br_misp_retired.all_branches:u/,10052014,100.00,,
0.576641362,357,,cpu_core/fp_arith_inst_retired.scalar_double:u/,10052014,100.00,,
0.586947604,25229,,cpu_core/mem_load_retired.l2_miss:u/,10287785,100.00,,
0.586947604,2158,,cpu_core/mem_load_retired.l3_miss:u/,10287785,100.00,,
0.586947604,291763,,cpu_core/br_misp_retired.all_branches:u/,10287785,100.00,,
0.586947604,83,,cpu_core/fp_arith_inst_retired.scalar_double:u/,10287785,100.00,,
0.597019171,7293,,cpu_core/mem_load_retired.l2_miss:u/,10020964,100.00,,
0.597019171,903,,cpu_core/mem_load_retired.l3_miss:u/,10020964,100.00,,
0.597019171,387105,,cpu_core/br_misp_retired.all_branches:u/,10020964,100.00,,
0.597019171,204,,cpu_core/fp_arith_inst_retired.scalar_double:u/,10020964,100.00,,
0.607088987,7055,,cpu_core/mem_load_retired.l2_miss:u/,9957625,100.00,,
0.607088987,160,,cpu_core/mem_load_retired.l3_miss:u/,9957625,100.00,,
0.607088987,162047,,cpu_core/br_misp_retired.all_branches:u/,9957625,100.00,,
0.607088987,10,,cpu_core/fp_arith_inst_retired.scalar_double:u/,9957625,100.00,,
0.617181154,10135,,cpu_core/mem_load_retired.l2_miss:u/,9943000,100.00,,
0.617181154,1674,,cpu_core/mem_load_retired.l3_miss:u/,9943000,100.00,,
0.617181154,330461,,cpu_core/br_misp_retired.all_branches:u/,9943000,100.00,,
0.617181154,326,,cpu_core/fp_arith_inst_retired.scalar_double:u/,9943000,100.00,,
0.627252340,54860,,cpu_core/mem_load_retired.l2_miss:u/,9761773,100.00,,
0.627252340,362,,cpu_core/mem_load_retired.l3_miss:u/,9761773,100.00,,
0.627252340,575338,,cpu_core/br_misp_retired.all_branches:u/,9761773,100.00,,
0.627252340,980,,cpu_core/fp_arith_inst_retired.scalar_double:u/,9761773,100.00,,
0.637445863,6952,,cpu_core/mem_load_retired.l2_miss:u/,5661611,100.00,,
0.637445863,1077,,cpu_core/mem_load_retired.l3_miss:u/,5661611,100.00,,
0.637445863,81825,,cpu_core/br_misp_retired.all_branches:u/,5661611,100.00,,
0.637445863,3,,cpu_core/fp_arith_inst_retired.scalar_double:u/,5661611,100.00,,
0.647684676,<not counted>,,cpu_core/mem_load_retired.l2_miss:u/,0,100.00,,
0.647684676,<not counted>,,cpu_core/mem_load_retired.l3_miss:u/,0,100.00,,
0.647684676,<not counted>,,cpu_core/br_misp_retired.all_branches:u/,0,100.00,,
0.647684676,<not counted>,,cpu_core/fp_arith_inst_retired.scalar_double:u/,0,100.00,,
0.657880926,<not counted>,,cpu_core/mem_load_retired.l2_miss:u/,0,100.00,,
0.657880926,<not counted>,,cpu_core/mem_load_retired.l3_miss:u/,0,100.00,,
0.657880926,<not counted>,,cpu_core/br_misp_retired.all_branches:u/,0,100.00,,
0.657880926,<not counted>,,cpu_core/fp_arith_inst_retired.scalar_double:u/,0,100.00,,
0.668041531,<not counted>,,cpu_core/mem_load_retired.l2_miss:u/,0,100.00,,
0.668041531,<not counted>,,cpu_core/mem_load_retired.l3_miss:u/,0,100.00,,
0.668041531,<not counted>,,cpu_core/br_misp_retired.all_branches:u/,0,100.00,,
0.668041531,<not counted>,,cpu_core/fp_arith_inst_retired.scalar_double:u/,0,100.00,,
0.678170645,<not counted>,,cpu_core/mem_load_retired.l2_miss:u/,0,100.00,,
0.678170645,<not counted>,,cpu_core/mem_load_retired.l3_miss:u/,0,100.00,,
0.678170645,<not counted>,,cpu_core/br_misp_retired.all_branches:u/,0,100.00,,
0.678170645,<not counted>,,cpu_core/fp_arith_inst_retired.scalar_double:u/,0,100.00,,
0.689154597,1553,,cpu_core/mem_load_retired.l2_miss:u/,2031958,100.00,,
0.689154597,1122,,cpu_core/mem_load_retired.l3_miss:u/,2031958,100.00,,
0.689154597,5720,,cpu_core/br_misp_retired.all_branches:u/,2031958,100.00,,
0.689154597,20,,cpu_core/fp_arith_inst_retired.scalar_double:u/,2031958,100.00,,
0.699377299,<not counted>,,cpu_core/mem_load_retired.l2_miss:u/,0,100.00,,
0.699377299,<not counted>,,cpu_core/mem_load_retired.l3_miss:u/,0,100.00,,
0.699377299,<not counted>,,cpu_core/br_misp_retired.all_branches:u/,0,100.00,,
0.699377299,<not counted>,,cpu_core/fp_arith_inst_retired.scalar_double:u/,0,100.00,,
0.709620834,<not counted>,,cpu_core/mem_load_retired.l2_miss:u/,0,100.00,,
0.709620834,<not counted>,,cpu_core/mem_load_retired.l3_miss:u/,0,100.00,,
0.709620834,<not counted>,,cpu_core/br_misp_retired.all_branches:u/,0,100.00,,
0.709620834,<not counted>,,cpu_core/fp_arith_inst_retired.scalar_double:u/,0,100.00,,
0.719867022,670,,cpu_core/mem_load_retired.l2_miss:u/,293442,100.00,,
0.719867022,315,,cpu_core/mem_load_retired.l3_miss:u/,293442,100.00,,
0.719867022,1270,,cpu_core/br_misp_retired.all_branches:u/,293442,100.00,,
0.719867022,4,,cpu_core/fp_arith_inst_retired.scalar_double:u/,293442,100.00,,
0.730106849,<not counted>,,cpu_core/mem_load_retired.l2_miss:u/,0,100.00,,
0.730106849,<not counted>,,cpu_core/mem_load_retired.l3_miss:u/,0,100.00,,
0.730106849,<not counted>,,cpu_core/br_misp_retired.all_branches:u/,0,100.00,,
0.730106849,<not counted>,,cpu_core/fp_arith_inst_retired.scalar_double:u/,0,100.00,,
0.740347737,<not counted>,,cpu_core/mem_load_retired.l2_miss:u/,0,100.00,,
0.740347737,<not counted>,,cpu_core/mem_load_retired.l3_miss:u/,0,100.00,,
0.740347737,<not counted>,,cpu_core/br_misp_retired.all_branches:u/,0,100.00,,
0.740347737,<not counted>,,cpu_core/fp_arith_inst_retired.scalar_double:u/,0,100.00,,
0.750630966,<not counted>,,cpu_core/mem_load_retired.l2_miss:u/,0,100.00,,
0.750630966,<not counted>,,cpu_core/mem_load_retired.l3_miss:u/,0,100.00,,
0.750630966,<not counted>,,cpu_core/br_misp_retired.all_branches:u/,0,100.00,,
0.750630966,<not counted>,,cpu_core/fp_arith_inst_retired.scalar_double:u/,0,100.00,,
0.760863079,<not counted>,,cpu_core/mem_load_retired.l2_miss:u/,0,100.00,,
0.760863079,<not counted>,,cpu_core/mem_load_retired.l3_miss:u/,0,100.00,,
0.760863079,<not counted>,,cpu_core/br_misp_retired.all_branches:u/,0,100.00,,
0.760863079,<not counted>,,cpu_core/fp_arith_inst_retired.scalar_double:u/,0,100.00,,
0.771113034,<not counted>,,cpu_core/mem_load_retired.l2_miss:u/,0,100.00,,
0.771113034,<not counted>,,cpu_core/mem_load_retired.l3_miss:u/,0,100.00,,
0.771113034,<not counted>,,cpu_core/br_misp_retired.all_branches:u/,0,100.00,,
0.771113034,<not counted>,,cpu_core/fp_arith_inst_retired.scalar_double:u/,0,100.00,,
0.781351694,<not counted>,,cpu_core/mem_load_retired.l2_miss:u/,0,100.00,,
0.781351694,<not counted>,,cpu_core/mem_load_retired.l3_miss:u/,0,100.00,,
0.781351694,<not counted>,,cpu_core/br_misp_retired.all_branches:u/,0,100.00,,
0.781351694,<not counted>,,cpu_core/fp_arith_inst_retired.scalar_double:u/,0,100.00,,
0.793762206,6974,,cpu_core/mem_load_retired.l2_miss:u/,10512619,100.00,,
0.793762206,5047,,cpu_core/mem_load_retired.l3_miss:u/,10512619,100.00,,
0.793762206,57857,,cpu_core/br_misp_retired.all_branches:u/,10512619,100.00,,
0.793762206,4,,cpu_core/fp_arith_inst_retired.scalar_double:u/,10512619,100.00,,
0.803833409,22940,,cpu_core/mem_load_retired.l2_miss:u/,10042260,100.00,,
0.803833409,8831,,cpu_core/mem_load_retired.l3_miss:u/,10042260,100.00,,
0.803833409,125676,,cpu_core/br_misp_retired.all_branches:u/,10042260,100.00,,
0.803833409,10,,cpu_core/fp_arith_inst_retired.scalar_double:u/,10042260,100.00,,
0.813902970,78406,,cpu_core/mem_load_retired.l2_miss:u/,10050189,100.00,,
0.813902970,19518,,cpu_core/mem_load_retired.l3_miss:u/,10050189,100.00,,
0.813902970,243391,,cpu_core/br_misp_retired.all_branches:u/,10050189,100.00,,
0.813902970,52,,cpu_core/fp_arith_inst_retired.scalar_double:u/,10050189,100.00,,
