time,instruction,cpu-cycle,armv8_pmuv3/stall_backen,armv8_pmuv3/stall_fronten,armv8_pmuv3/br_mis_pre,armv8_pmuv3/br_pre,armv8_pmuv3/br_retire,armv8_pmuv3/inst_spe,armv8_pmuv3/inst_retire,armv8_pmuv3/l1d_cach,armv8_pmuv3/l1d_cache_refil,armv8_pmuv3/l1d_cache_w,armv8_pmuv3/l1d_tl,armv8_pmuv3/l1d_tlb_refil,armv8_pmuv3/l1i_cach,armv8_pmuv3/l1i_cache_refil,armv8_pmuv3/l1i_tl,armv8_pmuv3/l1i_tlb_refil,armv8_pmuv3/l2d_cach,armv8_pmuv3/l2d_cache_allocat,armv8_pmuv3/l2d_cache_refil,armv8_pmuv3/l2d_cache_w,armv8_pmuv3/l2d_tl,armv8_pmuv3/l2d_tlb_refil,armv8_pmuv3/l3d_cach,armv8_pmuv3/l3d_cache_allocat,armv8_pmuv3/l3d_cache_refil,armv8_pmuv3/l3d_cache_w,armv8_pmuv3/mem_acces
1.01,67933379.0,115679362.0,21683534.0,36903754.0,1794508.0,12324470.0,14918724.0,71129222.0,66756909.0,20162654.0,681319.0,746426.0,21624345.0,1118049.0,55920730.0,1961493.0,69901314.0,916190.0,4332469.0,781763.0,1144748.0,1121941.0,2063713.0,13810.0,2311543.0,1168182.0,21160.0,0.0,26414754.0
2.35,80199024.0,130567944.0,30043103.0,34931689.0,2163391.0,17113490.0,18728641.0,84989811.0,79134691.0,23161128.0,985339.0,1160135.0,22653138.0,1129375.0,71087465.0,2010765.0,103074497.0,921550.0,5280766.0,1183298.0,1153591.0,1154739.0,2264793.0,11761.0,2330024.0,1220492.0,7383.0,0.0,27110060.0
4.5200000000000005,76417045.0,126926522.0,31164536.0,40520272.0,1950404.0,17462239.0,19749988.0,93841716.0,77206363.0,27046075.0,757437.0,879753.0,29000946.0,1539716.0,75672096.0,2240103.0,109834110.0,1244694.0,5018813.0,861757.0,1227200.0,1287280.0,2954117.0,18261.0,2495057.0,1305409.0,19293.0,0.0,34802900.0
6.049999999999999,82612817.0,136449888.0,31832330.0,44350013.0,2380565.0,15707238.0,17870921.0,87972967.0,80512789.0,28611930.0,822553.0,831103.0,26560533.0,1388848.0,74371728.0,2482734.0,111475446.0,1174997.0,5385115.0,928288.0,1299905.0,1281861.0,2747044.0,18001.0,2641873.0,1316156.0,29523.0,0.0,31914466.0
5.96,76098123.0,110459738.0,28386806.0,26768176.0,1033096.0,15232623.0,17493895.0,94308727.0,81475027.0,25587974.0,539990.0,501251.0,26244871.0,1220791.0,67752761.0,1856797.0,89918248.0,698634.0,3887076.0,642875.0,533757.0,619730.0,2109673.0,13459.0,1180347.0,582266.0,14806.0,0.0,31334491.0
7.0,78509888.0,113640688.0,26805439.0,26799364.0,958965.0,16210928.0,18932313.0,88830977.0,86129209.0,28813819.0,599599.0,594869.0,26349580.0,1417249.0,65819504.0,1967075.0,92617554.0,727396.0,4139005.0,667692.0,435770.0,465967.0,2304288.0,21400.0,940149.0,466566.0,21108.0,0.0,33249818.0
7.21,77816760.0,108345651.0,24804695.0,24870244.0,806507.0,15344818.0,17321960.0,79412629.0,78837092.0,24096723.0,507047.0,512834.0,25130234.0,1227457.0,59604191.0,1765482.0,84923929.0,661665.0,3677472.0,542096.0,349351.0,371383.0,2054260.0,14113.0,762987.0,376128.0,13933.0,0.0,29952593.0
9.51,80641339.0,121657537.0,31540311.0,27876688.0,921647.0,16683288.0,18358981.0,87880498.0,77451680.0,23034556.0,575717.0,566246.0,26188116.0,1353365.0,59213874.0,2048401.0,85744217.0,680908.0,4022305.0,600323.0,392072.0,420291.0,2144705.0,17523.0,826654.0,413854.0,16779.0,0.0,33287533.0
9.319999999999999,74942970.0,110277556.0,27951088.0,21101687.0,704386.0,14680008.0,13877525.0,92816048.0,74713048.0,22599995.0,480465.0,474090.0,23299757.0,1148963.0,59997096.0,1573430.0,81917562.0,538548.0,2989873.0,479374.0,279097.0,360673.0,1526127.0,16110.0,681148.0,335188.0,19129.0,0.0,29103976.0
6.1499999999999995,71691962.0,69610814.0,3288748.0,622643.0,47883.0,3043346.0,2873151.0,117824110.0,100999503.0,11903629.0,80030.0,162465.0,9319463.0,70172.0,62158068.0,31546.0,57267907.0,35548.0,310005.0,129350.0,14160.0,119948.0,112922.0,410.0,53350.0,40861.0,77.0,0.0,11704786.0
