time,instruction,cpu-cycle,armv8_pmuv3/stall_backen,armv8_pmuv3/stall_fronten,armv8_pmuv3/br_mis_pre,armv8_pmuv3/br_pre,armv8_pmuv3/br_retire,armv8_pmuv3/inst_spe,armv8_pmuv3/inst_retire,armv8_pmuv3/l1d_cach,armv8_pmuv3/l1d_cache_refil,armv8_pmuv3/l1d_cache_w,armv8_pmuv3/l1d_tl,armv8_pmuv3/l1d_tlb_refil,armv8_pmuv3/l1i_cach,armv8_pmuv3/l1i_cache_refil,armv8_pmuv3/l1i_tl,armv8_pmuv3/l1i_tlb_refil,armv8_pmuv3/l2d_cach,armv8_pmuv3/l2d_cache_allocat,armv8_pmuv3/l2d_cache_refil,armv8_pmuv3/l2d_cache_w,armv8_pmuv3/l2d_tl,armv8_pmuv3/l2d_tlb_refil,armv8_pmuv3/l3d_cach,armv8_pmuv3/l3d_cache_allocat,armv8_pmuv3/l3d_cache_refil,armv8_pmuv3/l3d_cache_w,armv8_pmuv3/mem_acces
1.18,76040799.0,129563388.0,29138994.0,42716646.0,2275521.0,15762109.0,18006074.0,78810920.0,82139831.0,26091817.0,844488.0,952576.0,25987794.0,1343587.0,72858376.0,2456251.0,102045706.0,1109516.0,5476041.0,979472.0,1376136.0,1405423.0,2515826.0,16581.0,2750354.0,1377279.0,23818.0,0.0,24213264.0
2.3899999999999997,81050456.0,131633793.0,31389814.0,32193179.0,2116312.0,17000128.0,18711590.0,87094900.0,76573335.0,21834283.0,1015779.0,1230704.0,22119675.0,1103512.0,68107387.0,1910285.0,97693630.0,853768.0,5331985.0,1230662.0,1178542.0,1198843.0,2138348.0,14903.0,2426805.0,1215166.0,20534.0,0.0,25307245.0
4.15,74443845.0,125300637.0,29576385.0,37690964.0,1791252.0,14714582.0,16802559.0,77459768.0,75850694.0,25120930.0,662483.0,775276.0,24561833.0,1357350.0,66272861.0,1984659.0,97795500.0,1106057.0,4414717.0,762523.0,1055452.0,1098835.0,2646757.0,18445.0,2230596.0,1122574.0,20218.0,0.0,27535606.0
5.210000000000001,85183494.0,131649546.0,32893690.0,35223977.0,1733595.0,16131882.0,18750349.0,90477879.0,85010384.0,23800256.0,729324.0,811753.0,27023349.0,1499915.0,69019375.0,1606643.0,99254048.0,1057240.0,4514134.0,899034.0,1091975.0,1053631.0,2565973.0,18349.0,2080064.0,1089562.0,47132.0,0.0,34607082.0
5.58,73965845.0,115563799.0,27530502.0,31556897.0,1329333.0,13890556.0,15588236.0,76581599.0,80976898.0,19588813.0,597557.0,744603.0,23192636.0,1166580.0,63426571.0,1718928.0,88181738.0,752158.0,4028909.0,745289.0,691578.0,774834.0,2034024.0,16347.0,1542318.0,749436.0,20280.0,0.0,23892320.0
6.390000000000001,89354540.0,122350803.0,31400216.0,26912220.0,945348.0,16635232.0,18821173.0,93454738.0,84565023.0,26713669.0,647127.0,774913.0,27311239.0,1425783.0,65073878.0,1834192.0,93411292.0,710042.0,4424073.0,847360.0,361035.0,395021.0,2220205.0,17591.0,772941.0,385311.0,19497.0,0.0,31385038.0
6.43,79430446.0,108706257.0,23715720.0,25531900.0,844708.0,15805759.0,17535960.0,80538901.0,78784242.0,23769377.0,570918.0,715527.0,25649860.0,1303147.0,60486954.0,1695991.0,79818941.0,680251.0,3948178.0,759016.0,295202.0,319824.0,2074278.0,13322.0,614033.0,308910.0,5772.0,0.0,29458619.0
8.579999999999998,78253157.0,122669329.0,38456367.0,28583551.0,855378.0,15496961.0,17129801.0,84432903.0,76460756.0,28443142.0,624456.0,773353.0,25266641.0,1288761.0,59641398.0,1981028.0,92739697.0,657365.0,4004757.0,801255.0,346347.0,385527.0,1974609.0,49638.0,738255.0,365686.0,51546.0,0.0,34450130.0
9.810000000000002,85135487.0,122911933.0,31578104.0,25525394.0,925280.0,16895469.0,18847526.0,84348567.0,84548362.0,25181892.0,617502.0,739792.0,25529035.0,1412161.0,64069801.0,1761065.0,83922566.0,730719.0,4341569.0,797341.0,320125.0,358297.0,2206709.0,18060.0,672885.0,342892.0,17645.0,0.0,30284574.0
8.23,81824817.0,95732972.0,19383417.0,21786450.0,587453.0,9989316.0,10920865.0,72767626.0,80250352.0,21476367.0,378848.0,582135.0,19435174.0,792609.0,57010024.0,1512652.0,70854456.0,429365.0,2555907.0,499801.0,199127.0,228735.0,1336935.0,11091.0,427924.0,236776.0,14704.0,0.0,25452643.0
4.94,91536747.0,55255279.0,2642566.0,3657630.0,37004.0,2009042.0,2201862.0,90563571.0,90775167.0,9556435.0,74927.0,103934.0,7308652.0,49141.0,48266226.0,64312.0,47614045.0,28031.0,249856.0,101546.0,9027.0,38732.0,83841.0,292.0,43755.0,34378.0,46.0,0.0,13582256.0
