time,instruction,cpu-cycle,armv8_pmuv3/stall_backen,armv8_pmuv3/stall_fronten,armv8_pmuv3/br_mis_pre,armv8_pmuv3/br_pre,armv8_pmuv3/br_retire,armv8_pmuv3/inst_spe,armv8_pmuv3/inst_retire,armv8_pmuv3/l1d_cach,armv8_pmuv3/l1d_cache_refil,armv8_pmuv3/l1d_cache_w,armv8_pmuv3/l1d_tl,armv8_pmuv3/l1d_tlb_refil,armv8_pmuv3/l1i_cach,armv8_pmuv3/l1i_cache_refil,armv8_pmuv3/l1i_tl,armv8_pmuv3/l1i_tlb_refil,armv8_pmuv3/l2d_cach,armv8_pmuv3/l2d_cache_allocat,armv8_pmuv3/l2d_cache_refil,armv8_pmuv3/l2d_cache_w,armv8_pmuv3/l2d_tl,armv8_pmuv3/l2d_tlb_refil,armv8_pmuv3/l3d_cach,armv8_pmuv3/l3d_cache_allocat,armv8_pmuv3/l3d_cache_refil,armv8_pmuv3/l3d_cache_w,armv8_pmuv3/mem_acces
0.51,42508428.0,75787416.0,15126983.0,25808210.0,1230246.0,7849767.0,9260431.0,44867957.0,40776110.0,13620951.0,432946.0,487862.0,13512823.0,679365.0,38800231.0,1332243.0,60768481.0,585333.0,3001907.0,494611.0,727107.0,786619.0,1377141.0,10205.0,1582994.0,759980.0,18792.0,0.0,16779998.0
0.8700000000000001,49201832.0,78596520.0,17543277.0,21771745.0,1228247.0,9124372.0,11059685.0,45532120.0,48294893.0,14576006.0,528482.0,617129.0,14834647.0,771979.0,40900155.0,1222825.0,60855917.0,586871.0,3067979.0,613675.0,662075.0,678015.0,1457633.0,7681.0,1337343.0,681669.0,5252.0,0.0,17808288.0
1.88,52097912.0,89470799.0,20088397.0,25652927.0,1541261.0,12124791.0,12349736.0,54454516.0,55685946.0,15602273.0,663474.0,740653.0,15741440.0,773912.0,48141275.0,1508233.0,71084101.0,635645.0,3776734.0,765819.0,840924.0,916679.0,1626750.0,10267.0,1811103.0,897592.0,9077.0,0.0,18906272.0
2.73,47862734.0,87435549.0,20896531.0,27808947.0,1459185.0,9442771.0,10559370.0,48696587.0,48298844.0,15538994.0,513907.0,564755.0,15441565.0,843738.0,42985463.0,1538039.0,68036224.0,726744.0,3474114.0,588475.0,852461.0,878162.0,1619262.0,15536.0,1760958.0,895667.0,16907.0,0.0,18888966.0
2.8200000000000003,56479244.0,80371093.0,20668102.0,16536228.0,780355.0,10344694.0,11831024.0,49240251.0,56399223.0,18524451.0,416286.0,535689.0,18534327.0,980200.0,45016966.0,824946.0,59476665.0,615724.0,2338127.0,546433.0,495770.0,563787.0,1564454.0,11325.0,1110581.0,566801.0,29356.0,0.0,21604154.0
3.7800000000000002,52342478.0,90901183.0,20778375.0,28497631.0,1487653.0,10293181.0,11540223.0,61275812.0,53234269.0,17274706.0,495865.0,549418.0,17279166.0,909355.0,46625189.0,1575279.0,72244839.0,773145.0,3377212.0,596986.0,766944.0,813678.0,1620548.0,10865.0,1608568.0,802467.0,21320.0,0.0,17869799.0
4.27,53135849.0,88234310.0,22285214.0,23964225.0,1121352.0,10615507.0,12263004.0,53606312.0,56481110.0,18155023.0,528008.0,580707.0,18183368.0,929236.0,45376565.0,1424776.0,68664191.0,664259.0,2981331.0,573736.0,666754.0,666709.0,1598376.0,12987.0,1338795.0,683496.0,17283.0,0.0,18250036.0
3.35,54343118.0,67772138.0,15634634.0,13640920.0,486996.0,8716164.0,9717127.0,52533530.0,55395074.0,14899582.0,422521.0,419740.0,14868973.0,704799.0,38199935.0,968295.0,52148607.0,373833.0,2058572.0,343245.0,155872.0,173211.0,1125350.0,7141.0,378822.0,198219.0,5678.0,0.0,17494967.0
4.359999999999999,55776836.0,81965355.0,22345033.0,17155744.0,629363.0,11173090.0,12358469.0,60070707.0,56303434.0,18293462.0,575740.0,538291.0,18153731.0,937533.0,41899527.0,1221420.0,58903145.0,486873.0,2780342.0,446585.0,218342.0,241966.0,1471868.0,15151.0,531725.0,256304.0,16099.0,0.0,21821531.0
3.9499999999999997,49006559.0,67788776.0,15876032.0,15485420.0,553092.0,9666713.0,10816733.0,45091603.0,49196279.0,15900587.0,508178.0,472509.0,15984364.0,822354.0,37211793.0,1152580.0,53197463.0,420281.0,2386349.0,388995.0,189099.0,204527.0,1323816.0,9747.0,455187.0,226881.0,6146.0,0.0,19237775.0
