time,instruction,cpu-cycle,armv8_pmuv3/stall_backen,armv8_pmuv3/stall_fronten,armv8_pmuv3/br_mis_pre,armv8_pmuv3/br_pre,armv8_pmuv3/br_retire,armv8_pmuv3/inst_spe,armv8_pmuv3/inst_retire,armv8_pmuv3/l1d_cach,armv8_pmuv3/l1d_cache_refil,armv8_pmuv3/l1d_cache_w,armv8_pmuv3/l1d_tl,armv8_pmuv3/l1d_tlb_refil,armv8_pmuv3/l1i_cach,armv8_pmuv3/l1i_cache_refil,armv8_pmuv3/l1i_tl,armv8_pmuv3/l1i_tlb_refil,armv8_pmuv3/l2d_cach,armv8_pmuv3/l2d_cache_allocat,armv8_pmuv3/l2d_cache_refil,armv8_pmuv3/l2d_cache_w,armv8_pmuv3/l2d_tl,armv8_pmuv3/l2d_tlb_refil,armv8_pmuv3/l3d_cach,armv8_pmuv3/l3d_cache_allocat,armv8_pmuv3/l3d_cache_refil,armv8_pmuv3/l3d_cache_w,armv8_pmuv3/mem_acces
25.44,83046366.0,136012415.0,36155469.0,36035844.0,1987782.0,15170255.0,16274504.0,86462169.0,77924480.0,22466228.0,857318.0,943660.0,22916420.0,1232114.0,69138979.0,2002656.0,100270314.0,942026.0,4861144.0,1006952.0,1150662.0,1202179.0,2269141.0,29174.0,2328204.0,1119183.0,33631.0,0.0,28199461.0
35.18,81165992.0,156350126.0,43416931.0,50238522.0,2435252.0,16379110.0,17759703.0,85351662.0,85423938.0,26879535.0,1059908.0,1084514.0,28749403.0,1706289.0,78394410.0,2695120.0,115886989.0,1249534.0,6440798.0,1174096.0,1704246.0,1793991.0,3211907.0,69115.0,3484609.0,1712946.0,38218.0,0.0,34504439.0
26.28,80166753.0,128190511.0,38018585.0,27016633.0,1543215.0,13965007.0,16163080.0,83143409.0,80173664.0,26102173.0,1053440.0,1225174.0,28139773.0,2010465.0,63572343.0,1622277.0,90762764.0,955223.0,4385816.0,1248798.0,907309.0,899079.0,3102615.0,75858.0,1763065.0,1035809.0,22139.0,0.0,33303797.0
30.61,86623593.0,138221514.0,42671029.0,28954861.0,1491680.0,15836472.0,18051484.0,91296062.0,85495252.0,27535590.0,984018.0,1216987.0,28597257.0,1764931.0,69643444.0,1688119.0,92828483.0,1015297.0,4558857.0,1214263.0,1173397.0,1177721.0,2993155.0,111861.0,2259144.0,1099903.0,43911.0,0.0,34874229.0
25.65,84710324.0,105421089.0,36776073.0,14885952.0,690409.0,15608708.0,17259411.0,77929137.0,87261215.0,21496257.0,474835.0,912848.0,23349370.0,1170874.0,56141367.0,678309.0,72008085.0,533792.0,2947247.0,752026.0,627152.0,706929.0,1809384.0,42854.0,1544183.0,805337.0,107409.0,0.0,27259434.0
33.629999999999995,85186359.0,142713547.0,44893823.0,31406799.0,1797884.0,15852777.0,18159312.0,90313487.0,86960805.0,27185236.0,1122451.0,1361332.0,29334206.0,1808023.0,67055487.0,1820286.0,90865677.0,938615.0,5033977.0,1343065.0,1347663.0,1336814.0,2930822.0,116258.0,2854031.0,1399060.0,32167.0,0.0,34641952.0
28.02,78182476.0,119085376.0,35557133.0,22328081.0,1271476.0,13653927.0,15863789.0,83113620.0,78497964.0,26023026.0,1021220.0,1099690.0,29335627.0,1949294.0,62562355.0,1322225.0,83496141.0,811044.0,4365577.0,1142025.0,1009835.0,865999.0,2788858.0,93585.0,1685932.0,1086576.0,8097.0,0.0,34834959.0
28.830000000000002,80709958.0,114617770.0,38997630.0,13243178.0,743132.0,14684745.0,16615051.0,82919570.0,84995668.0,31849286.0,958570.0,1236328.0,29567063.0,1904544.0,65916873.0,605994.0,72328135.0,585423.0,3271281.0,1126155.0,716951.0,754928.0,2663397.0,113657.0,1724086.0,691585.0,19408.0,0.0,37781710.0
41.07,78319591.0,149350559.0,70950510.0,13512514.0,641307.0,13974308.0,15913442.0,86823640.0,77603090.0,30471382.0,780842.0,929903.0,27295752.0,2061991.0,64856314.0,683969.0,71432298.0,421325.0,3479004.0,1001682.0,910049.0,985552.0,2722362.0,103129.0,1571767.0,997271.0,170268.0,0.0,34630072.0
46.83,86344869.0,139174603.0,43604849.0,31887701.0,1665010.0,16314774.0,17887544.0,73545926.0,87308405.0,35937430.0,768460.0,801038.0,31556094.0,2107120.0,79993707.0,1623802.0,95816609.0,926161.0,3975503.0,970021.0,784841.0,802640.0,3056725.0,46825.0,1825081.0,753608.0,54215.0,0.0,36439931.0
40.940000000000005,81957853.0,132994979.0,30279652.0,36849256.0,2175304.0,17001994.0,19346573.0,88279368.0,81250468.0,23579463.0,990961.0,1154788.0,24059328.0,1222855.0,69452939.0,2120836.0,104671871.0,980830.0,5277192.0,1154714.0,1246366.0,1264343.0,2343329.0,12215.0,2488086.0,1283328.0,15891.0,0.0,28443603.0
42.629999999999995,81831230.0,130967930.0,31960908.0,35137307.0,1737537.0,15455198.0,17658788.0,87216816.0,79635880.0,23696652.0,732957.0,819607.0,27045020.0,1469494.0,67460184.0,2189658.0,102020191.0,1139988.0,5124369.0,856126.0,1093384.0,1124461.0,2700049.0,17153.0,2351932.0,1342306.0,46964.0,0.0,31775388.0
44.36,81659626.0,134913580.0,31478121.0,38500575.0,1724890.0,15392469.0,17489682.0,94445310.0,79642310.0,26949108.0,702864.0,784127.0,25668790.0,1386367.0,70745403.0,2196385.0,103315004.0,1056291.0,4472225.0,864135.0,1127643.0,1241373.0,2598368.0,18853.0,2195866.0,1177198.0,28606.0,0.0,31516266.0
41.17,88989883.0,124148217.0,30497645.0,25550073.0,955443.0,16450250.0,19192766.0,88968574.0,88622694.0,26879095.0,597833.0,713090.0,27820907.0,1320384.0,66372768.0,1862617.0,93945069.0,685057.0,4064770.0,769504.0,413527.0,439996.0,2128415.0,15904.0,963331.0,491467.0,11875.0,0.0,33411000.0
37.61,78734657.0,108609054.0,23945060.0,23582872.0,833902.0,15148031.0,16758236.0,82137638.0,77052091.0,26308125.0,496034.0,632896.0,24145139.0,1317918.0,60048348.0,1855221.0,82384911.0,636968.0,3963635.0,691930.0,388155.0,406160.0,2062696.0,27105.0,776206.0,431715.0,8571.0,0.0,31202147.0
43.66,79443953.0,124335716.0,38262099.0,27199564.0,912737.0,15911116.0,17344963.0,83729132.0,78743844.0,24835156.0,539809.0,691028.0,24549824.0,1371385.0,56559301.0,1974589.0,86123923.0,674928.0,4161811.0,705077.0,444713.0,437280.0,2223774.0,23548.0,872679.0,471578.0,52615.0,0.0,31748273.0
