In Order IPC,L2D Cache Refil Value,L1D Cache Refil Value,L1I Cache Refil Value,Inst Retire,Branch Retire,Out of Order IPC (Actual),Out of Order IPC (Predicted)
0.6358146272410945,920080.0,1355297.0,788311.0,18676349.0,83875058.0,2.463639320617605,1.8095148428030896
0.8803686909771878,356636.0,368306.0,60800.0,20980186.0,78959165.0,1.7355222699226034,1.6790163600678438
0.23156913141653662,1814128.0,2333097.0,315873.0,16023047.0,80710620.0,0.7713236075269744,0.809355807778656
0.515186221086074,644820.0,1016678.0,234179.0,37112826.0,208395046.0,2.04895840521047,2.028060036631415
0.19239948879789018,3493779.0,3196947.0,401388.0,27129309.0,80396242.0,1.1758129327407703,1.1008642306246617
0.6635341130741007,6503708.0,1263875.0,417.0,4940839.0,45931742.0,1.9030945622725288,1.7449100810905398
0.24126511747114313,1776811.0,2337455.0,237580.0,16019156.0,79923492.0,0.9377272110370659,1.4357727562409761
0.9801342269564391,2332798.0,319521.0,337.0,29468467.0,86525326.0,0.9978659714114517,1.0746201687641852
0.6657027817733602,503983.0,973752.0,1527614.0,15910936.0,70777429.0,2.2511775784994756,1.7847371112768644
0.24211637207149347,1737003.0,2282078.0,255055.0,15758803.0,79879963.0,0.7650535126271294,0.9602906192908136
0.24404254565374642,1757686.0,2306504.0,256988.0,16415260.0,79889619.0,3.2920349106766134,1.1334605538230882
0.4730028620187817,3814877.0,3508529.0,381962.0,17317529.0,66964660.0,0.9674245204431875,1.0501573943858769
0.20515181193436066,2564623.0,8318044.0,15546.0,4099998.0,69687225.0,1.5160556642842236,2.24867900706715
0.24353098066529602,1765212.0,2247692.0,250351.0,15893589.0,82760349.0,0.7717930474592297,1.5302415532884843
0.2252548813956597,2521122.0,6866204.0,10916.0,4397895.0,56476754.0,2.083857234795149,2.208831879828526
0.5500007547630961,1566484.0,1008016.0,3141148.0,17285815.0,82095662.0,1.792605053237282,1.738776897111916
0.2432462744320483,1737694.0,2308300.0,248944.0,15929489.0,79667811.0,0.7507063680533212,1.2143051769775817
0.29809560705030796,1748312.0,1122999.0,1048.0,6054856.0,33044761.0,1.6031080932864492,1.2924886707455228
0.31282340996275987,1840535.0,2102785.0,5482.0,493254.0,47458956.0,0.7141276079972825,1.2213420913996251
0.24219062243078004,1764244.0,2260300.0,243959.0,16119115.0,80151922.0,1.0454014545263557,1.4614108681396285
0.29169177240404404,2004228.0,2259871.0,4787.0,478344.0,52523779.0,0.6765486231452679,1.2625134889905314
0.5850414880181891,1725110.0,1223533.0,641120.0,20090578.0,61845749.0,2.4095849854206293,1.7225355996855165
0.6368625887259166,1010851.0,1181073.0,1029159.0,18483556.0,84614804.0,1.2263566898112974,1.7981282223774688
0.8075218569732655,1305661.0,1307673.0,1879847.0,37996901.0,204706585.0,3.030427057106313,2.958190812956132
0.9012295716562936,451747.0,843435.0,1757609.0,33260249.0,210721591.0,2.6529009026385184,2.8036066099713244
0.5616630805203033,1076096.0,1619496.0,5935.0,7729178.0,35379291.0,1.0969742563136071,1.46555083801784
0.7633493500135148,1731608.0,1712372.0,2671219.0,38279168.0,205594997.0,3.044384752089904,2.6895127349940884
0.2798150226720551,1916054.0,2130231.0,10783.0,492753.0,45279253.0,1.9039990322816145,1.242197990475424
0.2782962675247433,3059534.0,1844407.0,6142.0,9940540.0,107164614.0,1.800716159748508,1.533820691557354
0.6358895423243283,1181746.0,1086483.0,923846.0,19071639.0,89630735.0,1.8797080726664512,1.7632411482037758
0.3010848430862096,1827036.0,2365009.0,579.0,472984.0,46036844.0,0.7096018048696938,1.4252115423252762
0.258985781669164,1521894.0,1284567.0,8608.0,4316486.0,44914635.0,1.032222579200911,1.335908716557014
0.6591388771686956,435870.0,191532.0,21018.0,10437256.0,33347836.0,2.7582124209176078,1.6297638998018544
0.3768906082294613,1473567.0,1774504.0,11063.0,296642.0,54441803.0,2.8724073364505567,1.553529212865695
0.5162080819696292,606770.0,1032696.0,162507.0,35807346.0,203051325.0,1.9263808962243454,1.9490872609027792
0.8523716034380979,496453.0,959220.0,920308.0,35516523.0,190891655.0,2.8949454394541507,2.7675475009614936
0.5283076007399135,587544.0,956273.0,350010.0,37158164.0,202754773.0,1.4223449764866865,2.146631867070012
0.29240472628762987,2118711.0,2028597.0,635.0,540898.0,54205085.0,0.7102066438077342,1.31200475492269
0.5175504620060075,2611101.0,1749401.0,6358.0,3419082.0,52063530.0,1.8459971975046765,1.7322338373008197
0.24369592109079258,1680477.0,2166858.0,227428.0,15299387.0,75345013.0,0.9367718926994266,1.3957021565972316
0.2674526243467084,2162728.0,2466901.0,687.0,614930.0,54229835.0,1.8317262202038491,1.5721748400839866
0.26408231726047016,2168087.0,2352065.0,746.0,646824.0,55996566.0,1.8241366030655761,1.4910035739605125
0.3550715508094019,2169580.0,1976409.0,10616.0,3156342.0,46441074.0,1.1226086466305303,1.506271929443946
0.42835360455783306,4150886.0,4225478.0,277389.0,17811533.0,84422506.0,1.0191705999608238,1.2644664610823728
0.32276165506808446,1960734.0,2284967.0,11061.0,3828559.0,101585944.0,1.1174995472494775,1.813269357129363
0.2846864802237218,2004937.0,2542141.0,710.0,617653.0,50223536.0,1.8658006096778572,1.6067935684929475
0.9388457735646756,505294.0,400386.0,701979.0,30594013.0,178014199.0,2.110574096790517,2.8075396060353803
0.4824393439113022,1724009.0,1715178.0,1904.0,7536636.0,32476436.0,1.155271640907109,1.3472569630526203
0.29563963565962,2051249.0,2504863.0,15228.0,492632.0,51772216.0,0.7279988906631228,1.4390530446188121
0.20764706939893285,2620744.0,9115521.0,15853.0,8796072.0,78307282.0,2.736865498674804,2.258216034065949
0.3047236341345579,3036521.0,2551478.0,20503.0,5456779.0,74917623.0,2.8081383710734853,1.76935489132546
0.525695141715663,1406891.0,1669885.0,1735.0,9595561.0,46674092.0,1.3392336582178632,1.259545904014971
0.3020249226004823,2404846.0,3502920.0,871.0,5154716.0,80640661.0,2.793983008233418,1.867238109567113
0.18231620500093984,3378228.0,2739179.0,19998.0,1875159.0,89518416.0,2.185845508807413,1.7076998847134215
0.7011250065489939,130924.0,806135.0,1964153.0,17044356.0,84118899.0,2.1093053598747478,1.9576072850479984
0.1906314126998008,3380506.0,5855931.0,7150.0,5277436.0,80594316.0,1.5434834948300677,2.1480902553508887
0.2316669860896112,1799489.0,2294666.0,319098.0,15807048.0,79258359.0,0.7762808911252472,0.7992425103021399
0.8913792969227508,781292.0,897615.0,1428197.0,32815522.0,209640975.0,2.7691628055948376,2.839741042435794
0.24052288301058172,1750446.0,2281577.0,242608.0,16142392.0,79168756.0,0.7960251074393162,1.3025442333056474
0.8683950039246269,746533.0,846388.0,409738.0,41195922.0,229864852.0,2.472957029936629,2.7895413063484105
0.596696984954955,1126429.0,1040471.0,1254717.0,18620439.0,89025937.0,1.5906228705636498,1.7803399246184313
0.18341545437885692,2696176.0,8368638.0,15518.0,7584050.0,77457287.0,2.73906430489388,2.222195205685018
0.26741206239110876,1644971.0,3508485.0,10689.0,5482798.0,46664389.0,1.9477784775700058,1.3968262688236046
0.9617629624664238,328784.0,279988.0,1595410.0,36606048.0,220667453.0,3.045301978808539,2.7875189458370304
0.27928518127883484,1748106.0,2127134.0,10457.0,553852.0,51553797.0,0.776428071798597,1.3100612728180894
0.6651277522214061,1043739.0,1435925.0,1355.0,9298544.0,37226657.0,1.0630996624513884,1.2482176941013132
0.27743188325379303,2104821.0,2107217.0,5408.0,482062.0,51943114.0,1.8620235131226937,1.3661095418301548
0.5679049304353664,1051464.0,1342625.0,6112.0,10367508.0,40941102.0,0.8531588830316269,1.3454710247278152
0.29969634552012997,1751354.0,2176803.0,10166.0,472136.0,47108670.0,0.696005422916504,1.3112331974847824
0.19261262857072084,1859902.0,1203492.0,5700.0,5113863.0,44057947.0,1.3010149789910652,1.1832831944523856
0.17236572933660826,2907090.0,2144474.0,168147.0,27374927.0,68546384.0,0.9867105829285103,1.271155441428891
0.48910482265830113,486100.0,701155.0,364903.0,3256465.0,21481372.0,1.2860405016825733,1.8513994559142535
0.5358043251630971,462282.0,591331.0,325556.0,7034167.0,20759015.0,2.6176173048379203,2.151339800257007
0.2424445269740817,1751763.0,2300188.0,249341.0,16014164.0,79125813.0,0.7827259776654851,1.0796992810752744
0.674032487496444,1655169.0,1477559.0,5586.0,2057444.0,43740180.0,1.9112114571973104,1.7081879491113372
1.009227044222779,274516.0,516368.0,532172.0,21940585.0,122671638.0,2.5084121684837757,2.3570222519042305
0.241607101517612,1884936.0,2419927.0,278073.0,15689156.0,77607622.0,0.7664249659047448,0.9693944285908256
0.2619649343883386,2132511.0,2315952.0,696.0,564116.0,59633107.0,1.8149169534610603,1.3107980232925915
0.24419186823735295,1696900.0,2213810.0,223162.0,15367739.0,77043233.0,1.260090700652307,1.3788561836253528
0.5116700889321284,528327.0,1056168.0,149316.0,37306239.0,209233165.0,2.206821238925174,1.9921069520041228
0.19906037837354226,3016777.0,8587294.0,10734.0,5168035.0,78578324.0,1.9864627808289697,2.267461132418088
0.13652723617938417,4677851.0,11727953.0,25998.0,4613122.0,89531738.0,2.7566878054836383,2.517832844132103
0.23852480801076892,1749689.0,2279359.0,241103.0,16509910.0,79532197.0,0.6904473113891706,1.3630489573929716
0.2719908731234111,2941881.0,2629707.0,16655.0,6202110.0,88998432.0,0.7787513095115116,1.7911562227173583
0.49796725059986985,1320572.0,552556.0,533.0,10335901.0,29251342.0,1.8565906081211008,1.7494226088732916
0.2772522839080827,2002157.0,2582068.0,5568.0,579764.0,52267090.0,0.6920601923656602,1.5700801006859897
0.3017774439022511,1787630.0,1836614.0,590.0,481774.0,44826281.0,0.7241480891509264,1.34178194875799
0.23206933164370597,1721622.0,2200739.0,324766.0,15241987.0,74767284.0,0.7721997744802359,0.8043790955508694
0.543839241035523,502765.0,399499.0,280273.0,7192965.0,34775787.0,2.3443134079039374,1.9473130159489502
0.6212936360304573,1798001.0,3097565.0,335249.0,18067011.0,56598851.0,0.9152423471633432,1.0660349783315257
0.8353310911970805,568715.0,506330.0,59942.0,23284688.0,85650538.0,1.7389238335090482,1.8114209876400196
0.5260034932355986,1008577.0,1408403.0,1464.0,11618691.0,48535220.0,1.0897433107175452,1.2238206926442736
0.9916760222494131,2419296.0,150141.0,1581.0,2764244.0,76401611.0,0.9974810389032599,1.2304717114633728
0.2707745139590602,5010745.0,2100815.0,872.0,8414192.0,21458252.0,1.0919052609159579,1.3584051287927736
0.6353912375275637,1090652.0,1230967.0,778118.0,18666984.0,88054783.0,1.2046092031911457,1.823520218140641
0.5145621297543117,556789.0,1044079.0,227990.0,36448291.0,207644053.0,1.9238051891365122,1.9826205739232599
0.8086503787647407,1322920.0,1316560.0,1927910.0,38267148.0,203228621.0,3.026047904808671,2.963497373721176
0.24569453238638367,1689967.0,2131651.0,237826.0,15175787.0,75294745.0,1.3915395333213894,1.2923420780227435
0.2815993229936433,1608820.0,2572128.0,5582.0,4631082.0,89618822.0,2.7766889292270993,1.6875252109839207
0.2578664093222958,2113415.0,2684512.0,10433.0,516155.0,55210774.0,0.7891925629472188,1.2738346779890586
0.5889662608452697,1946903.0,1639763.0,445768.0,19035900.0,75250066.0,1.0196969874592725,1.5086544283221857
0.8944279547810604,1043601.0,586434.0,1009684.0,36973323.0,165958413.0,3.0616605852283643,2.760989018807275
0.2471737561369106,1680718.0,2207889.0,232616.0,15794545.0,72690507.0,1.643110869231804,1.7617196932240577
0.22142255150674264,2364863.0,6777360.0,7908.0,3442747.0,78059111.0,1.185130753237152,2.241023355715985
0.2752200605350303,2050190.0,2093869.0,10346.0,534572.0,54336322.0,1.8512800071295494,1.42758324272144
0.7591694527105234,1737412.0,1672957.0,2655779.0,38659195.0,204940160.0,2.919953905774431,2.6571947096979
0.8112418031558613,1274940.0,1238005.0,2298518.0,34440828.0,193145408.0,3.0033958155850127,2.9237705387298822
0.29526831776529494,1810828.0,2226490.0,574.0,527551.0,46620624.0,1.8963758937112272,1.3583889404054372
0.24514841387897962,1698147.0,2194580.0,218409.0,15319641.0,75748345.0,0.6578102411524386,1.45098392437533
0.7056049099323777,897686.0,496694.0,377254.0,47154020.0,260871489.0,2.695130490065985,2.652685523065309
0.558121883802621,2136043.0,883298.0,1265625.0,18124401.0,82968736.0,1.991524845408536,1.9376572987645604
0.5915233918130242,2484137.0,770117.0,160.0,4706082.0,17977987.0,1.9045692314363907,1.8118370689242123
0.9378191920838345,572672.0,197789.0,144438.0,22165322.0,55101801.0,1.7743271430087058,1.6230945705791813
0.4886088789724918,178068.0,489805.0,22342.0,3330954.0,59377018.0,2.734977115383736,1.7683639563056692
0.4911811914941729,459884.0,724849.0,870304.0,2490137.0,17259226.0,1.2753127933407413,1.9847530679534535
0.24611369143497108,1657223.0,2226039.0,232209.0,15673488.0,77802459.0,0.7693878052029036,1.249182467245797
0.12212169114926485,7738854.0,15832951.0,72050.0,20258704.0,187089936.0,1.9605426445456777,1.9577684824000694
0.4159914898786211,1413752.0,903385.0,6582.0,9050691.0,41396636.0,1.9888716653641547,1.4289857788571751
0.5127004306552138,621760.0,1117334.0,179199.0,36590945.0,202667458.0,1.8745033545022793,1.959104043984507
0.2488487266383127,1670683.0,2202601.0,215648.0,15388146.0,76286158.0,0.6977929835892663,1.3440236845440126
0.4051470991046322,1826629.0,1715940.0,5990.0,1803089.0,58349706.0,1.119758111997318,1.717213258023972
0.9858450302720608,2849877.0,328010.0,332.0,29292361.0,87275267.0,1.1242933555054382,1.1015842322098828
0.2391035931169291,1756616.0,2331626.0,261229.0,15976877.0,79774556.0,3.2110866546360555,0.9600030959850426
0.22429337729573612,1799797.0,2253092.0,326158.0,15318226.0,75748604.0,0.7700957403151464,0.8097410514044212
0.23424701645004892,1721487.0,2205899.0,301499.0,15323538.0,76690981.0,0.7610501012089469,0.8055474051598862
0.1972505945495217,2688196.0,8120972.0,5998.0,8157250.0,89624940.0,1.9646942863583947,2.117996437020122
0.22666573744489293,1813536.0,2310937.0,333116.0,15561519.0,76216968.0,0.779766004480924,0.8011352141402435
0.3602373631488633,2054337.0,2553954.0,7123.0,9293506.0,42741081.0,1.8328902375750713,1.3870225576566524
0.3173434750343248,961037.0,2275168.0,6298.0,6354976.0,72043568.0,1.549730591130117,1.9062153715800898
0.9444650484697131,337158.0,906547.0,1787456.0,31868006.0,214579247.0,3.3406480664736478,2.8430460085840696
0.22584561584229884,1163202.0,1848887.0,16910.0,34269279.0,34586183.0,1.397433718729845,1.5453446507819102
0.3655271821549568,2287876.0,2615009.0,15421.0,208424.0,62709425.0,1.176154802644449,1.7070388729716792
0.22575210180562394,1850292.0,2292754.0,324580.0,15413000.0,76343334.0,0.7760014771558297,0.8006245554976685
0.32651209368144657,1300807.0,1703961.0,330836.0,38304628.0,122009800.0,1.676630388053931,1.9143855425045895
0.7662869044049353,1591903.0,1554542.0,14940.0,15427854.0,194561168.0,2.955708735889254,2.774435339872775
0.4280073448131735,4479063.0,3919810.0,416418.0,19122956.0,75299044.0,1.1208481008191287,1.1075960706133672
0.517914425879543,571220.0,1057480.0,158921.0,37611835.0,203570804.0,1.9367555037932107,2.0007257976166635
0.7720916068598631,1591658.0,1594847.0,2532053.0,36258854.0,195710842.0,2.953288152311734,2.9178410309698677
0.5167253996591618,1321216.0,266134.0,5171.0,10487507.0,25136466.0,1.8462653199220018,1.7068284860512866
0.211197685831991,2558596.0,2229868.0,17381.0,5038490.0,68411726.0,1.854373038633559,1.8592788130262745
0.267128477244625,2148925.0,2194912.0,10485.0,566339.0,56230271.0,0.7157062375088701,1.3142221166155426
1.4524380024641057,877005.0,265778.0,35739.0,12538751.0,83650773.0,1.9566708885609485,1.5940347046017074
0.22678657779699346,1809882.0,2314729.0,310607.0,16126203.0,78400309.0,0.7816995642518387,0.8275759728861904
0.5905056439712831,1379090.0,1218333.0,636327.0,15141368.0,85575074.0,1.283806993451784,1.9364064828196685
0.6555560767058248,944922.0,1238941.0,895024.0,18848212.0,84017677.0,2.416837391089635,1.8360462445434789
0.2432053418357337,1761202.0,2265201.0,247690.0,16148843.0,79221681.0,1.9897641008758178,1.2621222080024859
0.5420382401155451,653363.0,1075253.0,311325.0,40770908.0,194919236.0,1.4540929086398031,1.9681723969422555
0.3138506431009756,2525332.0,2338499.0,4254.0,4266947.0,82447018.0,2.7200637820072164,1.8222132452178748
0.9999475140265721,1052645.0,945363.0,301656.0,34423913.0,226593807.0,2.7337446751344245,2.7879894336920668
0.4128493908730728,1227329.0,4300329.0,5352.0,1890790.0,48881570.0,1.9971240658849776,1.9816328010629707
0.1562452825014257,2818158.0,2884095.0,794876.0,20107697.0,81476141.0,1.4843731784675422,1.5970315817932383
0.2761867269245616,2100756.0,2020358.0,610.0,535626.0,55459236.0,1.8625487383288422,1.3096060493934876
0.2936648017061976,1990430.0,2151454.0,5559.0,506307.0,49815915.0,1.9028889381314458,1.3265472515862982
1.001336589956564,354266.0,242198.0,5480.0,1798273.0,8065832.0,2.719291931475881,2.051494615974309
0.21939561156840812,2413056.0,3083871.0,10463.0,4897893.0,80861226.0,2.860758613250668,1.8690119840908404
0.22267736255936607,1805302.0,2239416.0,324924.0,15342097.0,75663850.0,0.7618956594136129,0.8092188509263005
0.1115294585442204,2478549.0,2449648.0,137234.0,20744050.0,68968688.0,0.9846457906146541,1.1652333169044056
0.26873345505361107,1903705.0,2018091.0,756.0,5615658.0,69069753.0,1.32947510015656,1.5070912329031092
0.36107477586854225,1961643.0,2280282.0,9250.0,7861639.0,23822290.0,1.6820999964813153,1.6677966137563636
0.24351567179249092,1688538.0,2229557.0,235953.0,15403665.0,76817357.0,1.0842301527025067,1.328657891050806
0.23142524543264245,1818933.0,2315499.0,301536.0,16412745.0,81438791.0,0.7571347334768287,0.8341525841271142
0.8651770368648019,413824.0,476427.0,75133.0,24739589.0,92962334.0,1.6428274386187074,1.9024716773137629
0.49150289278253045,505649.0,513466.0,423373.0,25393562.0,18871095.0,2.7081097483726726,1.8747872058335373
0.5398656292843365,1170112.0,447023.0,140919.0,3808185.0,67065471.0,2.750117631601559,1.8791964462628177
0.24801193847833777,1705624.0,2110811.0,233193.0,15241873.0,75169607.0,1.760912403310675,1.4561668694554657
0.30434893777085875,1685555.0,1922674.0,10021.0,523776.0,47245948.0,1.804416618190014,1.5261975005186423
0.2468124545127632,1667212.0,2200860.0,242696.0,15362020.0,76503093.0,0.7632793663946317,1.1016440216501853
0.5436143800687452,1451749.0,3347074.0,458026.0,21388048.0,76851924.0,1.2307821343977483,1.0911316446715014
0.5997845708600219,1460083.0,1336186.0,34070.0,19078309.0,66482703.0,1.9323220334572426,1.6314355977831292
0.7097256075851279,881434.0,953088.0,1251535.0,36190184.0,170904500.0,2.5439414461840335,2.567383641443641
0.24115694394840967,1731456.0,2261752.0,267246.0,15799334.0,80700071.0,0.7782508347361851,1.0514757942194044
0.21055011177294003,1338059.0,1179342.0,5985.0,4885805.0,46323874.0,0.9287814041315997,1.3061742341160234
0.24981369855916186,2237408.0,2198293.0,15223.0,590824.0,60729368.0,0.7330970165846845,1.5182701777619365
0.2626652630429124,2244417.0,2328313.0,5534.0,563052.0,57610031.0,1.845631498904282,1.471883745231477
0.2454396453817497,1672342.0,2197368.0,232596.0,15222535.0,76182968.0,2.4763297517571368,1.3326116471014755
0.30180754076537325,1728888.0,1851174.0,3012.0,1971387.0,46387491.0,0.779773617942017,1.4961523549303557
0.23035447307056153,1813577.0,2337522.0,329305.0,17068364.0,80634978.0,0.7758655076736071,0.835684049791064
0.24751204011189426,1674149.0,2192337.0,232855.0,15395244.0,76140101.0,3.1403377386657723,1.3319319829670708
0.8696305573988818,2738387.0,1078104.0,9617.0,25960991.0,84894796.0,0.8950947650661268,1.5588587215223133
0.4591975678616363,3916218.0,3723992.0,330732.0,17435711.0,66250498.0,0.9022022515959184,1.0347149226558834
0.21026854196852715,2608518.0,8029482.0,5900.0,410774.0,73912114.0,2.749953902381597,2.230991711671411
0.19873129192172,3426383.0,8599330.0,11040.0,3948013.0,78555902.0,1.9849937088904186,2.1891598826665066
0.6316514612839286,1106252.0,1409775.0,1177476.0,18305653.0,77489709.0,1.6577004335272267,1.7276115318845786
0.19739315069722121,4665788.0,3554795.0,11196.0,1895102.0,130627932.0,1.0000524622260851,1.9524184530861568
0.5843052980242082,1600102.0,1022675.0,44751.0,11488361.0,57945855.0,2.056604891489442,1.71255535684372
0.29907524386900397,1672182.0,6235907.0,5449.0,7150374.0,70973051.0,2.2340544912137648,2.1629847758420753
0.25566666399668736,3879607.0,3039845.0,10525.0,5729250.0,43313205.0,1.1054738970231708,1.3061092535771306
0.2719777443412679,2284000.0,2691547.0,5532.0,519531.0,56332921.0,0.7269020844761382,1.3903998037335215
0.1608526192990369,2251950.0,1466707.0,1083962.0,29593518.0,159419789.0,0.8594625279256287,2.019276567485872
