time,instruction,cpu-cycle,armv8_pmuv3/stall_backen,armv8_pmuv3/stall_fronten,armv8_pmuv3/br_mis_pre,armv8_pmuv3/br_pre,armv8_pmuv3/br_retire,armv8_pmuv3/inst_spe,armv8_pmuv3/inst_retire,armv8_pmuv3/l1d_cach,armv8_pmuv3/l1d_cache_refil,armv8_pmuv3/l1d_cache_w,armv8_pmuv3/l1d_tl,armv8_pmuv3/l1d_tlb_refil,armv8_pmuv3/l1i_cach,armv8_pmuv3/l1i_cache_refil,armv8_pmuv3/l1i_tl,armv8_pmuv3/l1i_tlb_refil,armv8_pmuv3/l2d_cach,armv8_pmuv3/l2d_cache_allocat,armv8_pmuv3/l2d_cache_refil,armv8_pmuv3/l2d_cache_w,armv8_pmuv3/l2d_tl,armv8_pmuv3/l2d_tlb_refil,armv8_pmuv3/l3d_cach,armv8_pmuv3/l3d_cache_allocat,armv8_pmuv3/l3d_cache_refil,armv8_pmuv3/l3d_cache_w,armv8_pmuv3/mem_acces
0.14,73618255.0,42987343.0,3600137.0,14262042.0,696808.0,17781677.0,15577106.0,97187227.0,73032250.0,29030826.0,321913.0,190433.0,32356703.0,257209.0,25761253.0,1342389.0,21568051.0,311811.0,2141290.0,1180.0,636525.0,1020136.0,667286.0,8110.0,2105250.0,1013363.0,66328.0,0.0,29959303.0
0.21000000000000002,86160719.0,39506984.0,4352595.0,10231974.0,505544.0,22246082.0,21156770.0,104811211.0,86167759.0,28338966.0,445074.0,180630.0,29785207.0,412179.0,25254933.0,1008239.0,17739366.0,276966.0,2186694.0,855.0,430307.0,1053774.0,729230.0,5382.0,1876597.0,902922.0,29898.0,0.0,27888081.0
0.42,86487734.0,50549356.0,4816173.0,16154221.0,726188.0,20659100.0,18735901.0,113911603.0,85807977.0,35098018.0,376585.0,193750.0,37677124.0,404021.0,30244465.0,1671577.0,25932180.0,436696.0,2527192.0,935.0,730720.0,1192273.0,929858.0,12844.0,2429358.0,1186850.0,60065.0,0.0,34924571.0
0.42000000000000004,75408461.0,37915197.0,3747088.0,9597223.0,487079.0,17796510.0,16228795.0,92752835.0,75389542.0,29621231.0,253501.0,181778.0,31044213.0,244501.0,24414954.0,934730.0,20106463.0,204255.0,1593637.0,667.0,413531.0,716215.0,485928.0,10222.0,1534614.0,746133.0,71135.0,0.0,29131259.0
0.7,96545865.0,53182563.0,6390315.0,14799787.0,740873.0,23641078.0,21930820.0,125838804.0,94352934.0,39451423.0,383330.0,251810.0,41570528.0,427549.0,32470342.0,1323077.0,26538279.0,357157.0,2364197.0,4359.0,606548.0,1161330.0,884297.0,15965.0,2344229.0,1076641.0,146705.0,0.0,37280104.0
0.63,97313244.0,40936620.0,8352935.0,5757526.0,274268.0,20055077.0,18811611.0,113756879.0,94030350.0,34545334.0,284829.0,139610.0,35081703.0,467165.0,25979570.0,669808.0,17345351.0,224672.0,1251728.0,2197.0,181471.0,430484.0,737909.0,9457.0,917445.0,451650.0,73301.0,0.0,33031810.0
0.72,101722424.0,40793044.0,7784950.0,4891390.0,225623.0,23891098.0,21932128.0,114566151.0,100669153.0,39052501.0,297688.0,141607.0,39826023.0,619690.0,27167542.0,586071.0,19036404.0,245205.0,1154233.0,0.0,121240.0,271188.0,918756.0,13805.0,589468.0,265339.0,68660.0,0.0,37906576.0
0.8400000000000001,99202190.0,41514039.0,9649337.0,4807709.0,207824.0,23021048.0,22651537.0,111899192.0,104311225.0,38173510.0,318291.0,140949.0,39054123.0,611161.0,26383363.0,618263.0,18194341.0,241531.0,1187843.0,0.0,139362.0,279314.0,894776.0,20698.0,647918.0,281788.0,82426.0,0.0,37678599.0
0.6799999999999999,76104937.0,28016132.0,6333868.0,3686603.0,89569.0,9530551.0,12505154.0,85259286.0,74907312.0,15537496.0,110352.0,72234.0,20989636.0,230921.0,16521613.0,303288.0,7422896.0,133695.0,511614.0,0.0,70321.0,116630.0,349686.0,19551.0,275676.0,125588.0,77430.0,0.0,19630524.0
0.77,108349336.0,29060720.0,6072876.0,90228.0,3111.0,2613723.0,2603858.0,107270970.0,106211145.0,9835735.0,11729.0,2754.0,9827315.0,31555.0,18555872.0,11069.0,586243.0,928.0,42857.0,0.0,2200.0,6872.0,30844.0,102.0,12000.0,3634.0,6285.0,0.0,9773194.0
3.0100000000000002,123766487.0,100590429.0,70839271.0,1811387.0,174740.0,13832290.0,12024275.0,121543478.0,138428198.0,28502387.0,736393.0,354797.0,30749719.0,410629.0,24525600.0,25256.0,3285833.0,1358.0,1935402.0,80.0,529378.0,1194189.0,514399.0,180298.0,2669293.0,1365274.0,814074.0,0.0,28405427.0
