time,instruction,cpu-cycle,armv8_pmuv3/stall_backen,armv8_pmuv3/stall_fronten,armv8_pmuv3/br_mis_pre,armv8_pmuv3/br_pre,armv8_pmuv3/br_retire,armv8_pmuv3/inst_spe,armv8_pmuv3/inst_retire,armv8_pmuv3/l1d_cach,armv8_pmuv3/l1d_cache_refil,armv8_pmuv3/l1d_cache_w,armv8_pmuv3/l1d_tl,armv8_pmuv3/l1d_tlb_refil,armv8_pmuv3/l1i_cach,armv8_pmuv3/l1i_cache_refil,armv8_pmuv3/l1i_tl,armv8_pmuv3/l1i_tlb_refil,armv8_pmuv3/l2d_cach,armv8_pmuv3/l2d_cache_allocat,armv8_pmuv3/l2d_cache_refil,armv8_pmuv3/l2d_cache_w,armv8_pmuv3/l2d_tl,armv8_pmuv3/l2d_tlb_refil,armv8_pmuv3/l3d_cach,armv8_pmuv3/l3d_cache_allocat,armv8_pmuv3/l3d_cache_refil,armv8_pmuv3/l3d_cache_w,armv8_pmuv3/mem_acces
1630.09,237515791.0,78316301.0,12666521.0,6940245.0,163011.0,44521032.0,44280116.0,245625151.0,236344762.0,108704801.0,917601.0,163713.0,110757579.0,733200.0,55471349.0,871005.0,36949536.0,157746.0,2711747.0,0.0,210073.0,1010876.0,897640.0,876.0,1978105.0,1046274.0,3684.0,0.0,108160860.0
1630.5100000000002,237339557.0,78434078.0,12616159.0,7146181.0,162963.0,44782519.0,44394603.0,247055281.0,236587781.0,109374318.0,911323.0,162909.0,110961034.0,743778.0,55311723.0,856044.0,36907898.0,157750.0,2738473.0,0.0,197702.0,986170.0,907643.0,3054.0,1944474.0,1047230.0,2140.0,0.0,107989621.0
1631.05,236709036.0,78278860.0,12742436.0,7086028.0,159967.0,44119402.0,44415567.0,247608791.0,235376210.0,108862627.0,918926.0,162389.0,111719115.0,744754.0,55234994.0,862395.0,37105371.0,160539.0,2726858.0,0.0,208239.0,987286.0,918883.0,842.0,2037651.0,1072258.0,3965.0,0.0,107868315.0
1631.35,236064162.0,78292032.0,12717986.0,6990880.0,165822.0,44480196.0,44348176.0,247703158.0,236046871.0,108210072.0,941360.0,160995.0,110754053.0,735069.0,55240717.0,878004.0,37124658.0,154836.0,2629536.0,0.0,201246.0,977405.0,902947.0,2085.0,1982980.0,1056292.0,2087.0,0.0,108492985.0
1631.6100000000001,235665978.0,78192630.0,12719906.0,7162833.0,156934.0,44293085.0,44127537.0,248268996.0,234191319.0,108926584.0,914885.0,165035.0,110735377.0,746386.0,55040974.0,877169.0,37136636.0,157294.0,2671877.0,0.0,218720.0,1013708.0,931917.0,771.0,2141696.0,1035730.0,4331.0,0.0,108012861.0
1631.94,236169568.0,78241452.0,12730719.0,7173088.0,156563.0,44288250.0,44371945.0,246336862.0,236097166.0,109252097.0,936631.0,169375.0,111019784.0,758653.0,55304399.0,845394.0,36969627.0,154266.0,2656278.0,0.0,205077.0,976132.0,907630.0,927.0,2091117.0,1045439.0,1880.0,0.0,107992449.0
1632.27,237442460.0,78454363.0,12653914.0,7031976.0,160724.0,44484404.0,44117227.0,247197513.0,238135132.0,109019436.0,924532.0,157997.0,110756666.0,741435.0,55256539.0,853688.0,36797865.0,159507.0,2645984.0,0.0,207532.0,967420.0,907883.0,1960.0,1991626.0,1052565.0,2331.0,0.0,108783642.0
1632.55,236495754.0,78228629.0,12619102.0,7071852.0,156039.0,44089948.0,44135725.0,247433795.0,235920686.0,108660613.0,890264.0,165598.0,111642634.0,742744.0,55264089.0,883860.0,37257963.0,158774.0,2668108.0,0.0,214985.0,998205.0,920075.0,693.0,2155667.0,1024001.0,11695.0,0.0,108089855.0
1632.8,237924693.0,78357626.0,12811722.0,7001937.0,163713.0,44429961.0,44686172.0,246086165.0,235958997.0,109068988.0,937789.0,156562.0,110860104.0,748785.0,55145591.0,837323.0,37098608.0,156916.0,2722480.0,0.0,200749.0,973134.0,917806.0,2046.0,2048121.0,1047542.0,2824.0,0.0,108691626.0
1633.1,236023846.0,78111335.0,12671289.0,7275969.0,154477.0,44278860.0,43786733.0,247350501.0,236181597.0,108018964.0,912395.0,162986.0,111103020.0,751223.0,55225040.0,869608.0,37082665.0,158641.0,2657464.0,0.0,216483.0,998393.0,914135.0,1098.0,2059636.0,1023141.0,6725.0,0.0,108042290.0
