workload,model,frequency,horizon,timesteps,suite,het_prob,status,rmse,max,mpe,exp_var,mape,r2_score,train_rmse,train_max,train_mpe,train_exp_var,train_mape,train_r2_score
aligned_dacapo_avrora_1.0GHz_cpu16,dt,1.0,10,5,dacapo,1.0,Success,9491519.165257797,13337503.28358209,66.26952217013711,-0.037219615856375475,66.26952217013711,-49.12275511675884,1866708.331015631,10884477.174578868,-15.932334845826626,0.09843532146612813,36.01438235920595,0.09843532146612807
aligned_dacapo_avrora_1.0GHz_cpu16,mlp,1.0,1,5,dacapo,1.0,Success,9715241.540342113,13001276.5,67.8808475841744,-0.03337547952032338,67.8808475841744,-51.391203970524636,2034002.2848676166,11804379.0,-0.9523150638882159,0.039283666668129213,31.820524077396623,-0.07240643280946646
aligned_dacapo_avrora_1.0GHz_cpu16,mlp,1.0,5,5,dacapo,1.0,Success,9914018.872496884,13582564.75,69.31852234299042,-0.027769851850437854,69.31852234299042,-53.68015300192519,1976040.6657743852,11632223.5,-7.459629359565715,0.035505642431358696,33.903170322959205,-0.011094878711988155
aligned_dacapo_avrora_1.0GHz_cpu16,mlp,1.0,10,5,dacapo,1.0,Success,9842749.243154055,13589025.75,68.7928032335679,-0.018543858209511155,68.7928032335679,-52.893934247696734,1951823.9408492367,11573065.5,-9.407304165851043,0.04769354307583673,34.446474185179284,0.014326627132813508
aligned_dacapo_batik_1.0GHz_cpu16,dt,1.0,1,5,dacapo,0.2,Success,895072.8583068701,9761410.491329484,2.294283976394785,0.28932488219715113,6.840992856885317,0.22737447816362688,3628231.076344028,10768254.691489361,-24.62065721296856,0.2741380383964326,44.84183118678606,0.27413803839643247
aligned_dacapo_batik_1.0GHz_cpu16,dt,1.0,5,5,dacapo,0.2,Success,1325981.9505906077,12436462.5,-0.5470943213803985,-0.06534105487611697,7.532614290507619,-0.0873923801795053,3713396.7240108587,11694370.217391305,-25.228444989158564,0.2397522712237671,45.59473602321639,0.2397522712237671
aligned_dacapo_batik_1.0GHz_cpu16,dt,1.0,10,5,dacapo,0.2,Success,1603319.5443489933,12436462.5,-7.515649476702456,0.028399332593504367,12.168119204908688,-0.23083831964968332,3753734.875892228,11760399.61089494,-25.518028325909004,0.22509946229349298,45.953066105091,0.22509946229349298
aligned_dacapo_batik_1.0GHz_cpu16,mlp,1.0,1,5,dacapo,0.2,Success,1044283.1876725742,9746493.5,-8.620692989421912,0.34841049099435195,9.527608232402422,-0.05169266811856743,3832932.353960881,12392395.5,-33.220569805665015,0.21584655284780674,45.27031311993586,0.18992268670731038
aligned_dacapo_batik_1.0GHz_cpu16,mlp,1.0,5,5,dacapo,0.2,Success,1322208.9244443898,10939693.0,-6.6190921931398865,0.08600802408899015,8.823628697784576,-0.04101343436861273,4020432.100940909,11770400.5,-37.68297090236297,0.16362227285356443,47.933014704452034,0.10884716780396306
aligned_dacapo_batik_1.0GHz_cpu16,mlp,1.0,10,5,dacapo,0.2,Success,1502523.6442006945,11649542.5,-5.583818656051952,-0.012491662646874046,8.825174382254978,-0.07434470414361323,4039149.57378836,14014934.0,-36.22851697509056,0.14166129718855575,47.78873364640004,0.10277676674639732
aligned_dacapo_batik_1.0GHz_cpu16,dt,1.0,1,5,dacapo,0.4,Success,1597943.9420099657,10771072.414965987,14.320508025156483,0.01750813364299697,14.80260044773591,-1.462494975992838,4195380.42728281,11764537.414965987,-34.37003650771004,0.16088970686686965,62.47914872373938,0.16088970686686954
aligned_dacapo_batik_1.0GHz_cpu16,dt,1.0,5,5,dacapo,0.4,Success,1591113.8091204274,11854271.543209877,7.580836013718608,-0.03534081025399334,11.139415295158326,-0.596265582090403,4239865.202210931,12216556.543209877,-34.854610993822675,0.1437015414196688,62.60540554096893,0.14370154141966873
aligned_dacapo_batik_1.0GHz_cpu16,dt,1.0,10,5,dacapo,0.4,Success,1575572.8650685481,11854271.543209877,3.974208731519022,-2.3084128735395558e-05,9.403566246365347,-0.2969161826381559,4248016.170001705,12216556.543209877,-34.78414499412371,0.14177593365886237,62.306561877567034,0.14177593365886235
aligned_dacapo_batik_1.0GHz_cpu16,mlp,1.0,1,5,dacapo,0.4,Success,880532.8029357237,10264127.5,1.8529897172853715,0.29637261768321865,5.343204378913672,0.2522725006775688,4383182.167488149,11482960.0,-44.51638269735653,0.10425358540690188,66.49506462653154,0.08408453068932564
aligned_dacapo_batik_1.0GHz_cpu16,mlp,1.0,5,5,dacapo,0.4,Success,1548580.190557788,10344189.5,-9.979978565312193,0.09642280081335257,12.649610913390385,-0.390267425493757,4544887.163890939,11364593.0,-53.883604329720264,0.09063190062024648,70.52770304649223,0.01607579710497644
aligned_dacapo_batik_1.0GHz_cpu16,mlp,1.0,10,5,dacapo,0.4,Success,1711038.7585095132,10588362.5,-10.923371937292456,0.022057557492933633,14.392423127578176,-0.41119175814794884,4569681.408551064,12970344.0,-53.91450518421178,0.08097730206630888,70.39243022147875,0.006874708520862615
aligned_dacapo_batik_1.0GHz_cpu16,dt,1.0,1,5,dacapo,0.6,Success,2824542.737458482,12802072.608695654,31.41908312879007,-0.046363172638730354,31.41908312879007,-6.6939360904969245,4206572.45867799,12605918.33563536,-37.66216501786514,0.11762309812965044,66.24998741962732,0.11762309812965055
aligned_dacapo_batik_1.0GHz_cpu16,dt,1.0,5,5,dacapo,0.6,Success,2579576.8611725066,12802072.608695654,25.864459933451023,0.039458143106013296,25.91719012837083,-3.6117548845131027,4219362.414377833,12605918.33563536,-37.93589896540118,0.11127366426103931,66.40549392452519,0.11127366426103928
