workload,model,frequency,horizon,timesteps,suite,het_prob,status,rmse,max,mpe,exp_var,mape,r2_score,train_rmse,train_max,train_mpe,train_exp_var,train_mape,train_r2_score
aligned_dacapo_avrora_1.0GHz_cpu0,dt,1.0,1,5,dacapo,0.2,Success,586062.1620526905,1878494.3958664574,-0.3626440011191069,0.0,6.513237596502151,-0.0007878132524150594,2838104.5979377474,12085928.033707865,-13.794743370856091,0.4452475487994467,28.726281995854908,0.4452475487994467
aligned_dacapo_avrora_1.0GHz_cpu0,dt,1.0,5,5,dacapo,0.2,Success,589445.0578307674,1909735.155038761,-0.549580475176673,0.0,6.550749236434946,-0.005476442931914649,2966997.4808453643,13620920.335820898,-14.78443499950744,0.3932256233529876,30.464548967266087,0.3932256233529876
aligned_dacapo_avrora_1.0GHz_cpu0,dt,1.0,10,5,dacapo,0.2,Success,632957.3134266519,2303367.463533232,1.2274395951782406,-0.00764264398693697,6.77455989025348,-0.16250838791619918,3033210.028967675,14134606.213017752,-15.392476025923731,0.3641672052550372,31.830770598491167,0.3641672052550372
aligned_dacapo_avrora_1.0GHz_cpu0,mlp,1.0,1,5,dacapo,0.2,Success,808850.0285411968,1967844.0,5.384275752991043,-0.29031267111583015,8.033408345054735,-0.9062973876040159,3157066.682304924,15802110.0,-21.55248811066774,0.3371347237197052,34.04460615407016,0.3135483626216461
aligned_dacapo_avrora_1.0GHz_cpu0,mlp,1.0,5,5,dacapo,0.2,Success,851769.8166546,2782331.0,6.096426151854841,-0.316316384206955,8.481111889547751,-1.0994884922878627,3150760.9620666257,15483058.0,-19.379186632532683,0.3251647977602488,34.14810113673223,0.3157540115346265
aligned_dacapo_avrora_1.0GHz_cpu0,mlp,1.0,10,5,dacapo,0.2,Success,853908.5329359138,2743883.5,6.581069866570549,-0.2192477224243119,8.497991673555447,-1.1132645615139378,3192118.5698259934,15812560.0,-19.333248394706064,0.3030689301585675,34.567833286891734,0.2958278091480039
aligned_dacapo_avrora_1.0GHz_cpu0,lstm,1.0,1,5,dacapo,0.2,Success,826982.7983593303,2393610.0,4.076855545617434,-0.6223065130273675,8.264497843017452,-0.9927260337431134,,,,,,
aligned_dacapo_avrora_1.0GHz_cpu0,lstm,1.0,5,5,dacapo,0.2,Success,708078.2464230026,2449419.0,4.056427468420756,-0.06538967172717829,7.199071217627806,-0.4517555193840753,,,,,,
aligned_dacapo_avrora_1.0GHz_cpu0,lstm,1.0,10,5,dacapo,0.2,Success,706069.4676685408,2395985.0,2.938894088736196,-0.12363581503996787,7.299255485080825,-0.4445246276630881,,,,,,
aligned_dacapo_avrora_1.0GHz_cpu0,transformer,1.0,1,5,dacapo,0.2,Success,636999.775064067,2465722.5,3.0072540465483675,0.031022838735605518,6.515773198557157,-0.1823150023399318,,,,,,
aligned_dacapo_avrora_1.0GHz_cpu0,transformer,1.0,5,5,dacapo,0.2,Success,647209.063872418,2526770.0,1.5251400470089407,-0.08897184455010958,6.809105037777913,-0.2114904230320857,,,,,,
aligned_dacapo_avrora_1.0GHz_cpu0,transformer,1.0,10,5,dacapo,0.2,Success,767175.5842173785,2607495.0,5.254269678230434,-0.09340778690208887,7.689665041074918,-0.7057165732775941,,,,,,
aligned_dacapo_avrora_1.0GHz_cpu0,dt,1.0,1,5,dacapo,0.4,Success,671395.1360096786,2190034.4230769174,3.7102927609707375,0.0,6.9518616899755745,-0.3134423751417643,3567741.930848712,17537894.423076916,-23.22563816534512,0.24699472747955153,42.98940706180421,0.24699472747955153
aligned_dacapo_avrora_1.0GHz_cpu0,dt,1.0,5,5,dacapo,0.4,Success,758552.487859033,2733569.781250001,3.43760468288652,-0.36878847715263047,7.685679550476958,-0.6623198911215764,3591803.304587099,17537894.423076916,-23.417618068496026,0.23583441402799382,43.83704573296643,0.23583441402799385
aligned_dacapo_avrora_1.0GHz_cpu0,dt,1.0,10,5,dacapo,0.4,Success,910183.744879038,2733569.781250001,4.73748530695175,-0.8766144599862482,8.743995728152056,-1.4106987521591252,3601743.8008830696,17537894.423076916,-23.59197265238623,0.22983195243577806,44.31223897864927,0.229831952435778
aligned_dacapo_avrora_1.0GHz_cpu0,mlp,1.0,1,5,dacapo,0.4,Success,814569.8843499272,2367548.0,5.3159075206054975,-0.3378223094583659,8.019545714949071,-0.9333538238060954,3855122.495584707,14796281.0,-37.62977551944342,0.1701681605112445,52.30454701308939,0.1208003300043402
aligned_dacapo_avrora_1.0GHz_cpu0,mlp,1.0,5,5,dacapo,0.4,Success,1136452.5968301985,2929485.5,11.093600596504595,-0.1923002893610588,11.836234911626315,-2.7440505270391564,3785515.659313623,15608691.0,-29.331417632109662,0.1607033467751174,48.744940844482926,0.15118556682722822
aligned_dacapo_avrora_1.0GHz_cpu0,mlp,1.0,10,5,dacapo,0.4,Success,1236749.069650414,3467963.0,12.307809877460015,-0.2196756452582524,13.012563740179514,-3.433877235341579,3772440.516103519,15885999.0,-27.405122562470375,0.1619317189028076,47.88593121218208,0.15512412246792934
aligned_dacapo_avrora_1.0GHz_cpu0,lstm,1.0,1,5,dacapo,0.4,Success,615323.3203521741,1918737.5,-0.2838142914439955,-0.10172345430143892,6.764220827601976,-0.10321813470361296,,,,,,
aligned_dacapo_avrora_1.0GHz_cpu0,lstm,1.0,5,5,dacapo,0.4,Success,778145.8934378827,2666617.5,5.009882172064306,-0.08807540085765404,7.808732081543922,-0.7499341589381696,,,,,,
aligned_dacapo_avrora_1.0GHz_cpu0,lstm,1.0,10,5,dacapo,0.4,Success,764960.5621304463,2857056.0,4.340185458323018,-0.06368191117167898,7.804273201238724,-0.6953035983412883,,,,,,
aligned_dacapo_avrora_1.0GHz_cpu0,transformer,1.0,1,5,dacapo,0.4,Success,713250.0352663659,2678459.5,4.539682955986815,-0.048798254146080966,7.168048159616197,-0.48230729523244253,,,,,,
aligned_dacapo_avrora_1.0GHz_cpu0,transformer,1.0,5,5,dacapo,0.4,Success,775257.3108192779,2925274.0,3.995694372071784,-0.15709469267816695,7.883106747200488,-0.7377829468459278,,,,,,
aligned_dacapo_avrora_1.0GHz_cpu0,transformer,1.0,10,5,dacapo,0.4,Success,913976.9743828283,3080528.5,7.553645431471781,-0.11266690358920506,9.279298456608997,-1.4169015723794094,,,,,,
aligned_dacapo_avrora_1.0GHz_cpu0,dt,1.0,1,5,dacapo,0.6,Success,795315.0045921191,3700470.5970149245,4.290511411513419,-0.43792445896222465,7.637893526979037,-0.8430325035397581,3986143.3485326655,11359552.766323026,-30.386451115931973,0.14412194843749393,53.624851233241834,0.14412194843749393
aligned_dacapo_avrora_1.0GHz_cpu0,dt,1.0,5,5,dacapo,0.6,Success,851461.727868341,3700470.5970149245,5.557108878508187,-0.29679510204618903,8.378319904220643,-1.0955502979700327,4039410.927554448,15214252.156862745,-31.09724891256616,0.12076924834868741,54.68886402408256,0.12076924834868737
aligned_dacapo_avrora_1.0GHz_cpu0,dt,1.0,10,5,dacapo,0.6,Success,788120.9841116683,3700470.5970149245,5.056440596910175,-0.14839755102309454,7.833083886375146,-0.798801445812255,4060339.3096390027,15214252.156862745,-31.401769115691707,0.11206818044716989,55.015851362968085,0.11206818044716989
aligned_dacapo_avrora_1.0GHz_cpu0,mlp,1.0,1,5,dacapo,0.6,Success,2135648.8360460163,4778325.25,23.746501280238085,-2.170454520442606,24.10968267193906,-12.289674043029375,4158091.843492491,17413223.0,-25.386392929118383,0.07648752395102465,53.4818513339516,0.06869010005148857
aligned_dacapo_avrora_1.0GHz_cpu0,mlp,1.0,5,5,dacapo,0.6,Success,2341713.0935278754,4943473.5,27.852692470004424,-0.6672466019711544,27.885689837498063,-14.870343484745693,4300098.060168513,17227415.0,-16.738081829419723,0.06433983596252624,50.28870083703022,0.0036245168119945605
aligned_dacapo_avrora_1.0GHz_cpu0,mlp,1.0,10,5,dacapo,0.6,Success,1844720.9318240436,4996206.25,21.06349457022598,-0.3471503361103684,21.089144475849913,-8.866943577677281,4238295.664840928,17165939.0,-21.387039897320236,0.06186127114639275,51.54375647061604,0.03251780622951449
aligned_dacapo_avrora_1.0GHz_cpu0,lstm,1.0,1,5,dacapo,0.6,Success,1960824.7761268627,3767886.5,22.71946505041163,-0.9418420115388102,23.140014870725206,-10.202945263963548,,,,,,
aligned_dacapo_avrora_1.0GHz_cpu0,lstm,1.0,5,5,dacapo,0.6,Success,1723484.1212124804,3989001.0,19.495500209155484,-0.4478603465730046,19.717870570030506,-7.6159185838968115,,,,,,
aligned_dacapo_avrora_1.0GHz_cpu0,lstm,1.0,10,5,dacapo,0.6,Success,1332610.8256759008,3853605.0,11.381555654469395,-0.923729965445905,14.046162407671348,-4.153532740410204,,,,,,
aligned_dacapo_avrora_1.0GHz_cpu0,transformer,1.0,1,5,dacapo,0.6,Success,1484734.7501068132,3578398.5,17.212872323056494,-0.06807527859422913,17.219975696547856,-5.423213962607021,,,,,,
aligned_dacapo_avrora_1.0GHz_cpu0,transformer,1.0,5,5,dacapo,0.6,Success,1530724.9620983202,3616936.0,17.47672605744848,-0.0501794226825941,17.496328297453445,-5.782893472994939,,,,,,
aligned_dacapo_avrora_1.0GHz_cpu0,transformer,1.0,10,5,dacapo,0.6,Success,1247062.77329317,3547674.5,12.619020458948292,-0.05750966029273619,13.384891413023693,-3.4982460041841734,,,,,,
