In Order IPC,L1D Cache Refil Value,Inst Retire,Branch Retire,Out of Order IPC (Actual),Out of Order IPC (Predicted)
0.847538536223508,1708549.0,38867485.0,200784643.0,2.372249042205217,2.8409275154715075
0.3019543329863163,2182087.0,452050.0,49207444.0,1.8416381345236483,1.388603882596084
0.2986499635981726,2629008.0,2297691.0,61497984.0,1.841497314401898,1.6284724771454102
0.8066773267217494,476783.0,12868340.0,63249947.0,2.25863981613114,1.687171206314849
0.10369704483955702,2615340.0,24337400.0,75047333.0,0.8841173884778424,1.131583651436617
0.3778038487150523,3691963.0,25468121.0,88556570.0,1.0002867498194614,1.2925457039377592
0.28183163371617537,2366372.0,8119841.0,69187007.0,1.1113773808775247,1.7013731399693497
0.7437505347159393,777026.0,15008857.0,57031523.0,1.4342475985361605,1.822562796880113
0.2805521818150365,2262002.0,479369.0,55062522.0,0.7415431157423513,1.305636314392341
0.2441095187077479,2155401.0,15426539.0,75840277.0,1.6813241233260494,1.4735759906007146
0.9699757068093002,858325.0,30188408.0,195003969.0,2.1955298757145125,2.7809101920185832
0.19895917100021882,8118353.0,3852950.0,71895405.0,2.8349972153045284,2.2729783806657515
0.5411748248955384,1000185.0,9548968.0,42318027.0,1.8071481406973628,1.6127115571534694
0.7664970634185684,1591712.0,36488238.0,194593689.0,2.951069149238095,2.8709300599351346
0.5336821388533106,994153.0,10331521.0,30441088.0,1.8922280799324704,1.7162349187250625
0.5127005358929878,1055865.0,35971556.0,203716552.0,2.0536864045779906,1.964851026370607
0.22237493988169,1332755.0,14826144.0,57443173.0,1.0053457102799117,1.4874234262907513
0.5038884476967765,523182.0,9430698.0,23481620.0,1.9029390612258317,1.7330074545587733
0.19767407321219768,1253470.0,4526772.0,51841047.0,0.58008248720398,1.3496875729226163
0.24285168088653114,2279699.0,16145233.0,79671251.0,0.7742811245528176,1.2721598753435608
0.23723157484991358,2267244.0,16596886.0,78814754.0,1.2765614909949066,1.3173745597207782
0.6358146272410945,1355297.0,18676349.0,83875058.0,2.463639320617605,1.8306369877326507
0.8803686909771878,368306.0,20980186.0,78959165.0,1.7355222699226034,1.706717178365262
0.23156913141653662,2333097.0,16023047.0,80710620.0,0.7713236075269744,0.8273065973996048
0.515186221086074,1016678.0,37112826.0,208395046.0,2.04895840521047,2.1318799998307405
0.19239948879789018,3196947.0,27129309.0,80396242.0,1.1758129327407703,1.4774052826743327
0.6635341130741007,1263875.0,4940839.0,45931742.0,1.9030945622725288,1.6187948118384141
0.24126511747114313,2337455.0,16019156.0,79923492.0,0.9377272110370659,1.3682713569746296
0.9801342269564391,319521.0,29468467.0,86525326.0,0.9978659714114517,1.152051490589153
0.6657027817733602,973752.0,15910936.0,70777429.0,2.2511775784994756,1.6902054383734357
0.24211637207149347,2282078.0,15758803.0,79879963.0,0.7650535126271294,1.1059551558611156
0.24404254565374642,2306504.0,16415260.0,79889619.0,3.2920349106766134,1.3720351688063739
0.4730028620187817,3508529.0,17317529.0,66964660.0,0.9674245204431875,1.1483888466189782
0.20515181193436066,8318044.0,4099998.0,69687225.0,1.5160556642842236,2.221493036999469
0.24353098066529602,2247692.0,15893589.0,82760349.0,0.7717930474592297,1.4611657305091614
0.2252548813956597,6866204.0,4397895.0,56476754.0,2.083857234795149,2.079890604023337
0.5500007547630961,1008016.0,17285815.0,82095662.0,1.792605053237282,1.9537104073811387
0.2432462744320483,2308300.0,15929489.0,79667811.0,0.7507063680533212,1.233272565092637
0.29809560705030796,1122999.0,6054856.0,33044761.0,1.6031080932864492,1.3654933176095043
0.31282340996275987,2102785.0,493254.0,47458956.0,0.7141276079972825,1.3001421651381984
0.24219062243078004,2260300.0,16119115.0,80151922.0,1.0454014545263557,1.3587764150564652
0.29169177240404404,2259871.0,478344.0,52523779.0,0.6765486231452679,1.2266462625079448
0.5850414880181891,1223533.0,20090578.0,61845749.0,2.4095849854206293,1.7695395444526532
0.6368625887259166,1181073.0,18483556.0,84614804.0,1.2263566898112974,1.9286476180242298
0.8075218569732655,1307673.0,37996901.0,204706585.0,3.030427057106313,2.936230375649812
0.9012295716562936,843435.0,33260249.0,210721591.0,2.6529009026385184,2.7777119491966884
0.5616630805203033,1619496.0,7729178.0,35379291.0,1.0969742563136071,1.4858418591811247
0.7633493500135148,1712372.0,38279168.0,205594997.0,3.044384752089904,2.7618004689784543
0.2798150226720551,2130231.0,492753.0,45279253.0,1.9039990322816145,1.3879098512804902
0.2782962675247433,1844407.0,9940540.0,107164614.0,1.800716159748508,1.4817164269597574
0.6358895423243283,1086483.0,19071639.0,89630735.0,1.8797080726664512,1.7557079027840676
0.3010848430862096,2365009.0,472984.0,46036844.0,0.7096018048696938,1.4396938168094398
0.258985781669164,1284567.0,4316486.0,44914635.0,1.032222579200911,1.349057802289992
0.6591388771686956,191532.0,10437256.0,33347836.0,2.7582124209176078,1.3786360410416418
0.3768906082294613,1774504.0,296642.0,54441803.0,2.8724073364505567,1.421987485705004
0.5162080819696292,1032696.0,35807346.0,203051325.0,1.9263808962243454,1.967841744144002
0.8523716034380979,959220.0,35516523.0,190891655.0,2.8949454394541507,2.727755578160348
0.5283076007399135,956273.0,37158164.0,202754773.0,1.4223449764866865,1.9747205454554335
0.29240472628762987,2028597.0,540898.0,54205085.0,0.7102066438077342,1.3196706144577766
0.5175504620060075,1749401.0,3419082.0,52063530.0,1.8459971975046765,1.6845515706012282
0.24369592109079258,2166858.0,15299387.0,75345013.0,0.9367718926994266,1.3700941133308224
0.2674526243467084,2466901.0,614930.0,54229835.0,1.8317262202038491,1.5468551200425051
0.26408231726047016,2352065.0,646824.0,55996566.0,1.8241366030655761,1.3340452051990248
0.3550715508094019,1976409.0,3156342.0,46441074.0,1.1226086466305303,1.4518882434191749
0.42835360455783306,4225478.0,17811533.0,84422506.0,1.0191705999608238,1.2297926068033842
0.32276165506808446,2284967.0,3828559.0,101585944.0,1.1174995472494775,1.6980659426743354
0.2846864802237218,2542141.0,617653.0,50223536.0,1.8658006096778572,1.609979147994681
0.9388457735646756,400386.0,30594013.0,178014199.0,2.110574096790517,2.8539583526880272
0.4824393439113022,1715178.0,7536636.0,32476436.0,1.155271640907109,1.3950776724607452
0.29563963565962,2504863.0,492632.0,51772216.0,0.7279988906631228,1.5597699485075083
0.20764706939893285,9115521.0,8796072.0,78307282.0,2.736865498674804,2.1960425362232088
0.3047236341345579,2551478.0,5456779.0,74917623.0,2.8081383710734853,1.8253692108938646
0.525695141715663,1669885.0,9595561.0,46674092.0,1.3392336582178632,1.3163792978093023
0.3020249226004823,3502920.0,5154716.0,80640661.0,2.793983008233418,1.793912212377546
0.18231620500093984,2739179.0,1875159.0,89518416.0,2.185845508807413,1.768123370451078
0.7011250065489939,806135.0,17044356.0,84118899.0,2.1093053598747478,1.9579111960608295
0.1906314126998008,5855931.0,5277436.0,80594316.0,1.5434834948300677,2.182482841345869
0.2316669860896112,2294666.0,15807048.0,79258359.0,0.7762808911252472,0.8256314859306024
0.8913792969227508,897615.0,32815522.0,209640975.0,2.7691628055948376,2.7720166526968484
0.24052288301058172,2281577.0,16142392.0,79168756.0,0.7960251074393162,1.1515598077543432
0.8683950039246269,846388.0,41195922.0,229864852.0,2.472957029936629,2.8185957915354454
0.596696984954955,1040471.0,18620439.0,89025937.0,1.5906228705636498,1.8329389442227193
0.18341545437885692,8368638.0,7584050.0,77457287.0,2.73906430489388,2.2024042456841997
0.26741206239110876,3508485.0,5482798.0,46664389.0,1.9477784775700058,1.2944979933300322
0.9617629624664238,279988.0,36606048.0,220667453.0,3.045301978808539,2.8173477830324263
0.27928518127883484,2127134.0,553852.0,51553797.0,0.776428071798597,1.289009813767628
0.6651277522214061,1435925.0,9298544.0,37226657.0,1.0630996624513884,1.4497527977103921
0.27743188325379303,2107217.0,482062.0,51943114.0,1.8620235131226937,1.1521118907605126
0.5679049304353664,1342625.0,10367508.0,40941102.0,0.8531588830316269,1.439319538728991
0.29969634552012997,2176803.0,472136.0,47108670.0,0.696005422916504,1.3624943837138725
0.19261262857072084,1203492.0,5113863.0,44057947.0,1.3010149789910652,1.36781192697689
0.17236572933660826,2144474.0,27374927.0,68546384.0,0.9867105829285103,1.4072557857498165
0.48910482265830113,701155.0,3256465.0,21481372.0,1.2860405016825733,1.7509416030511047
0.5358043251630971,591331.0,7034167.0,20759015.0,2.6176173048379203,1.9524542592313041
0.2424445269740817,2300188.0,16014164.0,79125813.0,0.7827259776654851,1.2113246781875477
0.674032487496444,1477559.0,2057444.0,43740180.0,1.9112114571973104,1.7520583184852239
1.009227044222779,516368.0,21940585.0,122671638.0,2.5084121684837757,2.275698289518753
0.241607101517612,2419927.0,15689156.0,77607622.0,0.7664249659047448,1.176810940485764
0.2619649343883386,2315952.0,564116.0,59633107.0,1.8149169534610603,1.5173872057282067
0.24419186823735295,2213810.0,15367739.0,77043233.0,1.260090700652307,1.2320447183643601
0.5116700889321284,1056168.0,37306239.0,209233165.0,2.206821238925174,2.032774179613006
0.19906037837354226,8587294.0,5168035.0,78578324.0,1.9864627808289697,2.09977486324991
0.13652723617938417,11727953.0,4613122.0,89531738.0,2.7566878054836383,2.5363948217779226
0.23852480801076892,2279359.0,16509910.0,79532197.0,0.6904473113891706,1.264555477483312
0.2719908731234111,2629707.0,6202110.0,88998432.0,0.7787513095115116,1.7267555037133233
0.49796725059986985,552556.0,10335901.0,29251342.0,1.8565906081211008,1.7754480054626316
0.2772522839080827,2582068.0,579764.0,52267090.0,0.6920601923656602,1.519466194994951
0.3017774439022511,1836614.0,481774.0,44826281.0,0.7241480891509264,1.2811629007196705
0.23206933164370597,2200739.0,15241987.0,74767284.0,0.7721997744802359,0.842165603527725
0.543839241035523,399499.0,7192965.0,34775787.0,2.3443134079039374,1.9141513035249953
0.6212936360304573,3097565.0,18067011.0,56598851.0,0.9152423471633432,1.1181613611393775
0.8353310911970805,506330.0,23284688.0,85650538.0,1.7389238335090482,1.715066993421864
0.5260034932355986,1408403.0,11618691.0,48535220.0,1.0897433107175452,1.2629310417886392
0.9916760222494131,150141.0,2764244.0,76401611.0,0.9974810389032599,1.330633530339614
0.2707745139590602,2100815.0,8414192.0,21458252.0,1.0919052609159579,1.401387549592438
0.6353912375275637,1230967.0,18666984.0,88054783.0,1.2046092031911457,1.82530532715365
0.5145621297543117,1044079.0,36448291.0,207644053.0,1.9238051891365122,1.9819159302428488
0.8086503787647407,1316560.0,38267148.0,203228621.0,3.026047904808671,2.940509855927923
0.24569453238638367,2131651.0,15175787.0,75294745.0,1.3915395333213894,1.4116778210358685
0.2815993229936433,2572128.0,4631082.0,89618822.0,2.7766889292270993,1.733658428163031
0.2578664093222958,2684512.0,516155.0,55210774.0,0.7891925629472188,1.4491046919835755
0.5889662608452697,1639763.0,19035900.0,75250066.0,1.0196969874592725,1.4225726136043426
0.8944279547810604,586434.0,36973323.0,165958413.0,3.0616605852283643,2.871565291907565
0.2471737561369106,2207889.0,15794545.0,72690507.0,1.643110869231804,1.6785266857287016
0.22142255150674264,6777360.0,3442747.0,78059111.0,1.185130753237152,2.1567026554273614
0.2752200605350303,2093869.0,534572.0,54336322.0,1.8512800071295494,1.3503427443177463
0.7591694527105234,1672957.0,38659195.0,204940160.0,2.919953905774431,2.7357037733616965
0.8112418031558613,1238005.0,34440828.0,193145408.0,3.0033958155850127,2.9306451624734917
0.29526831776529494,2226490.0,527551.0,46620624.0,1.8963758937112272,1.3338830948154365
0.24514841387897962,2194580.0,15319641.0,75748345.0,0.6578102411524386,1.3507866595419837
0.7056049099323777,496694.0,47154020.0,260871489.0,2.695130490065985,2.7317771781808
0.558121883802621,883298.0,18124401.0,82968736.0,1.991524845408536,1.925375626075121
0.5915233918130242,770117.0,4706082.0,17977987.0,1.9045692314363907,1.8315247104753172
0.9378191920838345,197789.0,22165322.0,55101801.0,1.7743271430087058,1.4781019142929117
0.4886088789724918,489805.0,3330954.0,59377018.0,2.734977115383736,1.8169554382220725
0.4911811914941729,724849.0,2490137.0,17259226.0,1.2753127933407413,1.7644365205621548
0.24611369143497108,2226039.0,15673488.0,77802459.0,0.7693878052029036,1.5296465513530473
0.12212169114926485,15832951.0,20258704.0,187089936.0,1.9605426445456777,1.8645266683116424
0.4159914898786211,903385.0,9050691.0,41396636.0,1.9888716653641547,1.722846195840771
0.5127004306552138,1117334.0,36590945.0,202667458.0,1.8745033545022793,1.9773315257233237
0.2488487266383127,2202601.0,15388146.0,76286158.0,0.6977929835892663,1.4358304225625305
0.4051470991046322,1715940.0,1803089.0,58349706.0,1.119758111997318,1.573030633548974
0.9858450302720608,328010.0,29292361.0,87275267.0,1.1242933555054382,1.1660855308708578
0.2391035931169291,2331626.0,15976877.0,79774556.0,3.2110866546360555,1.2587765145894856
0.22429337729573612,2253092.0,15318226.0,75748604.0,0.7700957403151464,0.8334257960448161
0.23424701645004892,2205899.0,15323538.0,76690981.0,0.7610501012089469,0.8784097606817545
0.1972505945495217,8120972.0,8157250.0,89624940.0,1.9646942863583947,2.2167422222457054
0.22666573744489293,2310937.0,15561519.0,76216968.0,0.779766004480924,0.8201892347149493
0.3602373631488633,2553954.0,9293506.0,42741081.0,1.8328902375750713,1.353075220373396
0.3173434750343248,2275168.0,6354976.0,72043568.0,1.549730591130117,1.8413676793740275
0.9444650484697131,906547.0,31868006.0,214579247.0,3.3406480664736478,2.785251813892394
0.22584561584229884,1848887.0,34269279.0,34586183.0,1.397433718729845,1.5357060192830352
0.3655271821549568,2615009.0,208424.0,62709425.0,1.176154802644449,1.6746539897128554
0.22575210180562394,2292754.0,15413000.0,76343334.0,0.7760014771558297,0.8201080903878861
0.32651209368144657,1703961.0,38304628.0,122009800.0,1.676630388053931,1.797213535085076
0.7662869044049353,1554542.0,15427854.0,194561168.0,2.955708735889254,2.745317968088138
0.4280073448131735,3919810.0,19122956.0,75299044.0,1.1208481008191287,1.1622758692115347
0.517914425879543,1057480.0,37611835.0,203570804.0,1.9367555037932107,2.0369072527372865
0.7720916068598631,1594847.0,36258854.0,195710842.0,2.953288152311734,2.9125415438787363
0.5167253996591618,266134.0,10487507.0,25136466.0,1.8462653199220018,1.6109797340201912
0.211197685831991,2229868.0,5038490.0,68411726.0,1.854373038633559,1.8572606949914807
0.267128477244625,2194912.0,566339.0,56230271.0,0.7157062375088701,1.4629604620955594
1.4524380024641057,265778.0,12538751.0,83650773.0,1.9566708885609485,1.3082515785246014
0.22678657779699346,2314729.0,16126203.0,78400309.0,0.7816995642518387,0.8507242553121199
0.5905056439712831,1218333.0,15141368.0,85575074.0,1.283806993451784,1.8519816712906296
0.6555560767058248,1238941.0,18848212.0,84017677.0,2.416837391089635,1.8445394955339247
0.2432053418357337,2265201.0,16148843.0,79221681.0,1.9897641008758178,1.5099748335184684
0.5420382401155451,1075253.0,40770908.0,194919236.0,1.4540929086398031,1.9139562790422033
0.3138506431009756,2338499.0,4266947.0,82447018.0,2.7200637820072164,1.6451713534269392
0.9999475140265721,945363.0,34423913.0,226593807.0,2.7337446751344245,2.821885709684448
0.4128493908730728,4300329.0,1890790.0,48881570.0,1.9971240658849776,1.9218206798752488
0.1562452825014257,2884095.0,20107697.0,81476141.0,1.4843731784675422,1.5896711107440882
0.2761867269245616,2020358.0,535626.0,55459236.0,1.8625487383288422,1.2044996611863554
0.2936648017061976,2151454.0,506307.0,49815915.0,1.9028889381314458,1.296435489736977
1.001336589956564,242198.0,1798273.0,8065832.0,2.719291931475881,1.8750805908385222
0.21939561156840812,3083871.0,4897893.0,80861226.0,2.860758613250668,1.94369487581216
0.22267736255936607,2239416.0,15342097.0,75663850.0,0.7618956594136129,0.8418842960166351
0.1115294585442204,2449648.0,20744050.0,68968688.0,0.9846457906146541,1.1912307543796015
0.26873345505361107,2018091.0,5615658.0,69069753.0,1.32947510015656,1.6315148858456798
0.36107477586854225,2280282.0,7861639.0,23822290.0,1.6820999964813153,1.7480755462681494
0.24351567179249092,2229557.0,15403665.0,76817357.0,1.0842301527025067,1.3503993349506485
0.23142524543264245,2315499.0,16412745.0,81438791.0,0.7571347334768287,0.8966043116134799
0.8651770368648019,476427.0,24739589.0,92962334.0,1.6428274386187074,1.7648414788525364
0.49150289278253045,513466.0,25393562.0,18871095.0,2.7081097483726726,1.8480897454787253
0.5398656292843365,447023.0,3808185.0,67065471.0,2.750117631601559,2.0080786654294416
0.24801193847833777,2110811.0,15241873.0,75169607.0,1.760912403310675,1.6343493181630027
0.30434893777085875,1922674.0,523776.0,47245948.0,1.804416618190014,1.3353508724264174
0.2468124545127632,2200860.0,15362020.0,76503093.0,0.7632793663946317,1.2524770459738428
0.5436143800687452,3347074.0,21388048.0,76851924.0,1.2307821343977483,1.1376178111186812
0.5997845708600219,1336186.0,19078309.0,66482703.0,1.9323220334572426,1.723638657961535
0.7097256075851279,953088.0,36190184.0,170904500.0,2.5439414461840335,2.3345064782322797
0.24115694394840967,2261752.0,15799334.0,80700071.0,0.7782508347361851,1.2948665545669318
0.21055011177294003,1179342.0,4885805.0,46323874.0,0.9287814041315997,1.3809435533923031
0.24981369855916186,2198293.0,590824.0,60729368.0,0.7330970165846845,1.4870954933153877
0.2626652630429124,2328313.0,563052.0,57610031.0,1.845631498904282,1.2714672888060257
0.2454396453817497,2197368.0,15222535.0,76182968.0,2.4763297517571368,1.7046064317810457
0.30180754076537325,1851174.0,1971387.0,46387491.0,0.779773617942017,1.5183246093881357
0.23035447307056153,2337522.0,17068364.0,80634978.0,0.7758655076736071,0.8611978715389046
0.24751204011189426,2192337.0,15395244.0,76140101.0,3.1403377386657723,1.3535647496396281
0.8696305573988818,1078104.0,25960991.0,84894796.0,0.8950947650661268,1.5646921311324071
0.4591975678616363,3723992.0,17435711.0,66250498.0,0.9022022515959184,1.129277759228624
0.21026854196852715,8029482.0,410774.0,73912114.0,2.749953902381597,2.3231945474930176
0.19873129192172,8599330.0,3948013.0,78555902.0,1.9849937088904186,2.110308927668035
0.6316514612839286,1409775.0,18305653.0,77489709.0,1.6577004335272267,1.6600417805136378
0.19739315069722121,3554795.0,1895102.0,130627932.0,1.0000524622260851,2.131129930604895
0.5843052980242082,1022675.0,11488361.0,57945855.0,2.056604891489442,1.7431112177495804
0.29907524386900397,6235907.0,7150374.0,70973051.0,2.2340544912137648,2.1372666939062155
0.25566666399668736,3039845.0,5729250.0,43313205.0,1.1054738970231708,1.4677487871525654
0.2719777443412679,2691547.0,519531.0,56332921.0,0.7269020844761382,1.3087986734718595
0.1608526192990369,1466707.0,29593518.0,159419789.0,0.8594625279256287,1.876031897432942
0.7648472307734064,1230025.0,39602321.0,221519326.0,2.4951777343511603,2.8681096218939874
0.7671027585226954,1548020.0,35995621.0,192772280.0,2.980419010060315,2.711937399148442
0.5811452601721737,1498342.0,10561874.0,37184620.0,1.91188947430985,1.5938199457330935
0.5672480932952306,1405687.0,18241647.0,91708136.0,1.9888024928298291,1.7470316648149211
0.5184708039901041,267010.0,8794294.0,39536862.0,2.573123525567456,1.4941017687386116
0.8093915049112209,1299031.0,38072564.0,205735703.0,2.9416104382157333,2.9386092670946073
0.6593997625574881,1398445.0,21882566.0,86276000.0,2.0633950628725586,1.7065893652397743
0.1334075399022223,2012110.0,20159383.0,58316229.0,0.8382830753601982,1.562290663517374
0.26902631130017757,2556148.0,613450.0,56570611.0,1.8372383175617193,1.421018934365233
0.240893591220574,2303237.0,16322171.0,80300349.0,3.366410001155065,1.2826123794355644
0.45313701435815973,511256.0,11849708.0,62232844.0,1.2337080063699568,1.6745143767453396
0.9565313442397033,443234.0,27004510.0,218045302.0,2.571648305695031,2.8066331517201926
0.2442969291252197,2150325.0,14988348.0,76612811.0,1.0597000681968023,1.29508922782432
0.24714496915678355,2221619.0,15375305.0,76732596.0,0.9376335695653604,1.1875664019259424
0.29391395907093604,2259376.0,442121.0,48132298.0,0.7810394323021692,1.340031004882506
0.49114559168676997,618858.0,5042296.0,35493585.0,2.725273969527085,1.7320203843524355
0.14408113280302295,11447275.0,6498077.0,112716570.0,2.8231153413613885,2.0026875226194156
0.2323651748185781,2400000.0,16311412.0,81234637.0,0.7814885561441626,0.8519799953153088
0.26837791838341596,2756449.0,613182.0,51637194.0,1.875524645324638,1.6353201317255501
0.7679625307755316,1589114.0,35731561.0,194866012.0,3.0183185338155996,2.7040838563937024
0.23267572600949454,2217935.0,15311096.0,75103503.0,0.7935017259180814,0.845590012708024
1.041549165339104,421110.0,25563793.0,162362507.0,2.7511990963517103,2.822478347541945
0.5394176677959721,3320388.0,22423486.0,70379966.0,0.8625805357060493,1.1964140141674795
0.4256465097247015,618897.0,11131048.0,38370069.0,3.4113867685083634,1.5442199184765473
0.4809439622471879,2022955.0,11469292.0,63504663.0,1.0738855358248636,1.391657737955208
0.5359085007905714,231602.0,11097143.0,43419332.0,1.9134665828283457,1.3840896301723769
0.41247458551358956,4306989.0,1846596.0,44330838.0,2.1820897006471163,2.0610023011416625
0.17383791819368957,1955162.0,10889840.0,144962623.0,1.2207280254997905,1.6605500500200276
0.24611201930480525,2176518.0,15606618.0,75697315.0,0.7594326539460213,1.374553095965082
0.21448000314988827,8146134.0,4383866.0,77950044.0,2.7686002492450377,2.336161458824656
0.5168681480290158,1006328.0,37313983.0,205175132.0,1.946905098662051,2.2476398510935147
0.8380585423378991,761651.0,37750187.0,208119490.0,3.3044233599384927,2.9198573835097745
0.5657274219775872,785870.0,17381486.0,82078160.0,2.4275381632156128,2.323707283711096
0.7603108238071922,1746522.0,38164810.0,205190313.0,1.6170651202592012,2.6584959631090137
0.49636294874830883,619100.0,4274450.0,48783149.0,1.8202398078730921,1.5575438891565256
0.5023096891516403,1054757.0,37006850.0,203881624.0,1.9144426348463608,1.9591420398565584
0.28472910869185736,2327583.0,533739.0,51637664.0,0.7749064130136074,1.3254329734520072
0.20565408063595522,7512969.0,5053415.0,69652189.0,2.728588178487962,2.1677221979556434
0.2409283538508663,2295662.0,16419380.0,78373515.0,0.7531380674846094,1.7041628227980388
0.5129052648976349,1092442.0,36349923.0,206227371.0,2.5553911639262594,1.990026750653093
0.5020287501319818,3608857.0,27556918.0,79817771.0,1.9084963946468938,1.2416533209114933
0.5577088197269784,235374.0,8697826.0,31923399.0,0.879746442433696,1.6885420234648203
0.4099141929846997,1941763.0,5442034.0,28179514.0,1.487474214392265,1.753591226363357
0.809893765714225,1300839.0,38106130.0,206504720.0,2.9276497081954362,2.9442101468004136
0.8563162264472391,704905.0,38800364.0,212175172.0,3.3026414175917487,2.910042866335191
0.28265918379313737,3251653.0,10288364.0,35930237.0,1.1631024523234315,1.2503618897991597
0.311621315990014,1073248.0,5223125.0,20713818.0,1.3867611280326861,1.2970391319193033
0.2264028877747707,2305958.0,15872907.0,78139979.0,0.77802902645182,0.8202453618349963
0.19878424449036705,8253343.0,2617177.0,50940008.0,1.7670637335942656,2.2518620388377526
0.29823418277390273,2448744.0,568946.0,54817296.0,1.827142607106463,1.4775021031200037
0.7040362351616147,795832.0,17048855.0,83907342.0,1.5320747590744879,1.977090205798491
0.517408969960563,1714386.0,9458597.0,41192015.0,1.0338392490045216,1.350688906075253
0.508343443590418,535695.0,4742163.0,49059820.0,1.8756645451325276,1.6550365758832946
0.2741781934967489,2397975.0,558390.0,57265359.0,0.7805488199414291,1.3450173386863344
0.1465866047385208,2792507.0,8888741.0,179188351.0,0.7382661162314166,1.4483732894855714
0.28336277842878943,2260536.0,539191.0,53441662.0,0.744091944512173,1.5192503830654038
0.4074062867421545,2138706.0,12089658.0,53105099.0,1.195784366286188,1.2945677884674018
0.766055377712416,564749.0,41211637.0,245037474.0,3.383755124163206,2.803751489808328
0.2444526009118248,2381019.0,16087382.0,79806355.0,1.4407754254134635,1.2184737976809794
0.46405233421627473,3230690.0,27672657.0,64590584.0,1.040336167787555,1.1444886332467454
0.23183121501130757,3463543.0,643777.0,132056432.0,1.9649578380041117,1.8825487795453821
0.20581684426138075,1240877.0,27092698.0,42217129.0,1.4308952010381566,1.5187573076311462
0.6118596186085,593160.0,11266302.0,43516943.0,1.838574320665112,1.5880203140855325
0.28041461993113875,2050709.0,540494.0,47763233.0,1.9117104209379103,1.322399211321668
